anchor,arm,bars_11-20_pct,bars_121+_pct,bars_1_pct,bars_21-60_pct,bars_2_pct,bars_3_pct,bars_4_pct,bars_5_pct,bars_6-10_pct,bars_61-120_pct,censored,censored_pct,events,median_bars,never_reached,never_reached_pct,p90_bars,population,reached,reached_pct,session,threshold,underpowered
R04,C02_ACTIVITY_MATCHED,0,0,0,50,0,0,50,0,0,0,0,0,2,45,0,0,4,POC,2,100,RTH_AFTERNOON,5atr,true
R04,C02_ACTIVITY_MATCHED,0,0,50,50,0,0,0,0,0,0,0,0,2,22,0,0,1,POC,2,100,RTH_MIDDAY,5atr,true
R04,C02_ACTIVITY_MATCHED,0,0,37.5,0,25,25,0,0,0,0,0,0,8,2,1,12.5,3,POC,7,87.5,RTH_MORNING,5atr,true
R04,C02_ACTIVITY_MATCHED,0,0,73.68,0,9.02,6.02,4.51,3.76,3.01,0,0,0,133,1,0,0,4,POC,133,100,RTH_OPEN,5atr,false
R05,C02_ACTIVITY_MATCHED,20.49,2.46,2.46,31.97,2.46,2.46,2.46,6.56,21.31,5.74,2,1.64,122,15,0,0,53,POC,120,98.36,ALL_SESSIONS,5atr,false
R05,C02_ACTIVITY_MATCHED,0,0,14.29,28.57,0,0,0,0,14.29,14.29,2,28.57,7,35,0,0,37,POC,5,71.43,RTH_AFTERNOON,5atr,true
R05,C02_ACTIVITY_MATCHED,18.18,0,0,54.55,0,0,9.09,0,18.18,0,0,0,11,22,0,0,37,POC,11,100,RTH_MIDDAY,5atr,true
R05,C02_ACTIVITY_MATCHED,22.12,2.88,1.92,29.81,2.88,2.88,1.92,7.69,22.12,5.77,0,0,104,15,0,0,47,POC,104,100,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,9.45,8.38,29.4,14.4,9.09,4.84,3.42,3.9,10.74,5.08,8,0.94,847,5,3,0.35,98,POC,836,98.7,ALL_SESSIONS,5atr,false
ALL_ANCHORS,TREATED,5.26,60,0,11.58,0,1.05,0,0,2.11,20,0,0,95,156,0,0,438,POC,95,100,ETH_EVENING,5atr,false
ALL_ANCHORS,TREATED,12,18,2,28,0,0,0,2,6,24,2,4,50,50,2,4,167,POC,46,92,ETH_OVERNIGHT,5atr,false
ALL_ANCHORS,TREATED,9.68,0,6.45,32.26,6.45,3.23,3.23,3.23,9.68,3.23,6,19.35,31,18,1,3.23,50,POC,24,77.42,RTH_AFTERNOON,5atr,false
ALL_ANCHORS,TREATED,17.5,0,20,32.5,5,2.5,5,5,10,2.5,0,0,40,11,0,0,39,POC,40,100,RTH_MIDDAY,5atr,false
ALL_ANCHORS,TREATED,16.95,1.69,5.65,30.51,5.65,3.95,3.39,5.65,21.47,5.08,0,0,177,13,0,0,50,POC,177,100,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,6.39,0.44,50.22,4.41,13.88,6.83,4.41,4.19,9.03,0.22,0,0,454,1,0,0,11,POC,454,100,RTH_OPEN,5atr,false
R01,TREATED,7.59,45.52,0.69,17.24,0,0.69,0,0.69,3.45,21.38,2,1.38,145,104,2,1.38,405,POC,141,97.24,ALL_SESSIONS,5atr,false
R01,TREATED,5.26,60,0,11.58,0,1.05,0,0,2.11,20,0,0,95,156,0,0,438,POC,95,100,ETH_EVENING,5atr,false
R01,TREATED,12,18,2,28,0,0,0,2,6,24,2,4,50,50,2,4,167,POC,46,92,ETH_OVERNIGHT,5atr,false
R02,TREATED,12.41,2.19,18.98,19.71,10.22,6.57,5.11,5.84,15.33,1.46,3,2.19,137,6,0,0,39,POC,134,97.81,ALL_SESSIONS,5atr,false
R02,TREATED,8.33,0,0,41.67,8.33,8.33,0,0,8.33,0,3,25,12,30,0,0,41,POC,9,75,RTH_AFTERNOON,5atr,true
R02,TREATED,0,0,37.5,25,12.5,0,12.5,0,12.5,0,0,0,8,4,0,0,33,POC,8,100,RTH_MIDDAY,5atr,true
R02,TREATED,10.53,5.26,5.26,21.05,5.26,5.26,0,5.26,36.84,5.26,0,0,19,9,0,0,56,POC,19,100,RTH_MORNING,5atr,true
R02,TREATED,14.29,2.04,22.45,16.33,11.22,7.14,6.12,7.14,12.24,1.02,0,0,98,5,0,0,28,POC,98,100,RTH_OPEN,5atr,false
R03,TREATED,8.51,0,42.02,3.19,14.36,10.64,5.32,4.26,11.7,0,0,0,188,2,0,0,11,POC,188,100,ALL_SESSIONS,5atr,false
R03,TREATED,20,0,20,20,0,0,20,0,20,0,0,0,5,10,0,0,11,POC,5,100,RTH_AFTERNOON,5atr,true
R03,TREATED,22.22,0,33.33,11.11,0,11.11,0,11.11,11.11,0,0,0,9,5,0,0,15,POC,9,100,RTH_MIDDAY,5atr,true
R03,TREATED,16.67,0,16.67,0,33.33,0,0,0,33.33,0,0,0,6,8,0,0,9,POC,6,100,RTH_MORNING,5atr,true
R03,TREATED,7.14,0,44.05,2.38,14.88,11.31,5.36,4.17,10.71,0,0,0,168,2,0,0,10,POC,168,100,RTH_OPEN,5atr,false
R04,TREATED,1.96,0,68.14,0.98,14.71,2.94,2.45,2.94,5.88,0,0,0,204,1,0,0,5,POC,204,100,ALL_SESSIONS,5atr,false
R04,TREATED,0,0,0,50,50,0,0,0,0,0,0,0,2,57,0,0,2,POC,2,100,RTH_AFTERNOON,5atr,true
R04,TREATED,16.67,0,33.33,16.67,16.67,0,0,16.67,0,0,0,0,6,5,0,0,14,POC,6,100,RTH_MIDDAY,5atr,true
R04,TREATED,0,0,62.5,0,12.5,12.5,0,0,12.5,0,0,0,8,1,0,0,3,POC,8,100,RTH_MORNING,5atr,true
R04,TREATED,1.6,0,70.21,0,14.36,2.66,2.66,2.66,5.85,0,0,0,188,1,0,0,4,POC,188,100,RTH_OPEN,5atr,false
R05,TREATED,18.5,1.16,2.31,35.84,3.47,2.89,4.05,5.78,17.92,5.78,3,1.73,173,17,1,0.58,51,POC,169,97.69,ALL_SESSIONS,5atr,false
R05,TREATED,8.33,0,8.33,25,0,0,0,8.33,8.33,8.33,3,25,12,32,1,8.33,35,POC,8,66.67,RTH_AFTERNOON,5atr,true
R05,TREATED,23.53,0,0,52.94,0,0,5.88,0,11.76,5.88,0,0,17,25,0,0,39,POC,17,100,RTH_MIDDAY,5atr,true
R05,TREATED,18.75,1.39,2.08,34.72,4.17,3.47,4.17,6.25,19.44,5.56,0,0,144,16,0,0,50,POC,144,100,RTH_MORNING,5atr,false
