bin_ratio,contiguous,contract,family,poc_inside,profile_id,relationship_id,session_date,volume_POC,volume_VAH,volume_VAL,volume_value_area_bin_count,volume_value_area_volume_share,year
0.1,true,NQH0,prior_rth,true,0ce05766570429554c02,R02,2019-12-26,8728.125,8733,8724.5,34,0.7030411160518732670770810445,2019
0.2,true,NQH9,prior_rth,true,0d08a8204d48b048b0f2,R01,2019-02-26,7132.125,7155.5,7116,158,0.7036633486674115557948116761,2019
0.2,true,NQH9,prior_rth,true,0d08a8204d48b048b0f2,R02,2019-02-26,7132.125,7155.5,7116,158,0.7036633486674115557948116761,2019
0.05,true,NQU9,prior_rth,true,0d1bde90229eea8adf42,R01,2019-07-10,7835.375,7858.75,7811,191,0.7013325011797020779811402859,2019
0.05,true,NQU9,prior_rth,true,0d1bde90229eea8adf42,R02,2019-07-10,7835.375,7858.75,7811,191,0.7013325011797020779811402859,2019
0.1,true,NQU9,midnight,true,0d4cee875b34ec03eafb,R04,2019-07-12,7935.875,7943,7931.25,47,0.7100957324086833118644018932,2019
0.1,true,NQH9,full_overnight,true,0d57b696aca9080570bf,R03,2019-01-24,6694.125,6699.5,6672.75,107,0.7002168721964215839204615168,2019
0.05,true,NQZ9,full_overnight,true,0d6b2db3a7af0716b2c9,R03,2019-11-20,8315.375,8317,8300,68,0.7068077465085663795743502433,2019
0.2,true,NQZ9,opening_hour_rth,true,0d7bd8859e09af605ffb,R05,2019-10-08,7645.125,7668,7629,52,0.7074049008009760289415609903,2019
0.2,true,NQH9,prior_rth,true,0d9363784086d804b46f,R01,2019-03-06,7162.25,7173,7148.5,49,0.7024135218702233298134442364,2019
0.2,true,NQH9,prior_rth,true,0d9363784086d804b46f,R02,2019-03-06,7162.25,7173,7148.5,49,0.7024135218702233298134442364,2019
0.1,true,NQU9,prior_rth,true,0e244ca266d8c825311e,R01,2019-06-20,7655.625,7682.75,7645,151,0.7017580063793844228967921392,2019
0.1,true,NQU9,prior_rth,true,0e244ca266d8c825311e,R02,2019-06-20,7655.625,7682.75,7645,151,0.7017580063793844228967921392,2019
0.1,true,NQZ9,midnight,true,0e29ff85a9442bbb9678,R04,2019-12-10,8322.625,8369.25,8312.5,227,0.7054577120765000128157748444,2019
0.2,true,NQU9,midnight,true,0e36b37cbe4f7dcb401b,R04,2019-06-21,7743.625,7755,7740,60,0.703768618384339696604578381,2019
0.1,true,NQH9,opening_hour_rth,true,0e39210219633f003086,R05,2019-02-21,7017.625,7036,7005.75,121,0.7011296032728042041303456688,2019
0.1,true,NQZ9,midnight,true,0e4f813ca8560da8b0c9,R04,2019-11-07,8247.375,8256.25,8241.25,60,0.7068189524079001124565948058,2019
0.1,true,NQM9,midnight,true,0e60fdea98b01837dbda,R04,2019-06-05,7235.125,7242.25,7209.5,131,0.7007022951497271737178723597,2019
0.2,true,NQM9,prior_rth,true,0e8457b05f4a32df1080,R01,2019-05-23,7439.625,7449.75,7429.5,27,0.7146905131927982443247517413,2019
0.2,true,NQM9,prior_rth,true,0e8457b05f4a32df1080,R02,2019-05-23,7439.625,7449.75,7429.5,27,0.7146905131927982443247517413,2019
0.2,true,NQZ9,opening_hour_rth,true,0e9872313e9a3c69ab65,R05,2019-11-19,8342.625,8356,8339,68,0.7081189005968327097733672009,2019
0.2,true,NQM9,opening_hour_rth,true,0ea2286dbd16a3258c74,R05,2019-06-13,7518.75,7531.5,7514,35,0.7042844912801493929208343892,2019
0.2,true,NQZ9,prior_rth,true,0eb922f08ee580c70c8d,R01,2019-11-13,8268.375,8286.5,8253.5,132,0.7015858182170599470626996044,2019
0.2,true,NQZ9,prior_rth,true,0eb922f08ee580c70c8d,R02,2019-11-13,8268.375,8286.5,8253.5,132,0.7015858182170599470626996044,2019
0.2,true,NQM9,full_overnight,true,0ed814d11c0fd419fd45,R03,2019-03-13,7240.875,7249.75,7214,143,0.7022702319213776247219966097,2019
0.1,true,NQU9,opening_hour_rth,true,0ee490492a4b0cb1c23c,R05,2019-08-12,7593.25,7609,7585.5,47,0.7029388262933229641472631487,2019
0.2,true,NQU9,midnight,true,0f064a86cabb14608660,R04,2019-06-18,7642.625,7648.75,7599,199,0.7012968589262820724320487222,2019
0.1,true,NQU9,prior_rth,true,0f1e1f1eefb81f845eeb,R01,2019-08-02,7995.375,8014.25,7837.75,706,0.7003565630219454984408830825,2019
0.1,true,NQU9,prior_rth,true,0f1e1f1eefb81f845eeb,R02,2019-08-02,7995.375,8014.25,7837.75,706,0.7003565630219454984408830825,2019
0.2,true,NQM9,prior_rth,true,0f6b47a76b64e0955f9b,R01,2019-04-08,7599.25,7604,7593.5,21,0.7135597463822916987688496021,2019
0.2,true,NQM9,prior_rth,true,0f6b47a76b64e0955f9b,R02,2019-04-08,7599.25,7604,7593.5,21,0.7135597463822916987688496021,2019
0.05,true,NQU9,opening_hour_rth,true,0fa109805af449b8c4d3,R05,2019-07-26,8022.625,8029.25,8015.5,55,0.7072917848829573214845815314,2019
0.1,true,NQU9,midnight,true,0fbfcdbdf79f5fd7756d,R04,2019-08-26,7562.375,7595.75,7542.5,213,0.7001460824366054822160210962,2019
0.05,true,NQM9,prior_rth,true,0fe087db02e6d1892870,R01,2019-05-24,7313.375,7340,7290.25,199,0.7018658232651799153598283276,2019
0.05,true,NQM9,prior_rth,true,0fe087db02e6d1892870,R02,2019-05-24,7313.375,7340,7290.25,199,0.7018658232651799153598283276,2019
0.1,true,NQM9,midnight,true,1015daa207ceea585c01,R04,2019-05-21,7439.625,7458.75,7428.5,121,0.7014121056945051892524489403,2019
0.05,true,NQM9,midnight,true,102831de63bf267ebe66,R04,2019-04-15,7649.625,7652.25,7645,29,0.7144153541337928408471201719,2019
0.1,true,NQU9,midnight,true,102d83a133a5cd1dab79,R04,2019-06-26,7681.125,7693.5,7649.25,177,0.701304060914218764826257782,2019
0.05,true,NQZ9,midnight,true,104963e3eb2fedecd5c5,R04,2019-10-21,7904.375,7912,7895,68,0.7026735511760000487708268017,2019
0.2,true,NQZ9,midnight,true,105f4b6de88b89203385,R04,2019-09-24,7877.125,7878.5,7867.75,43,0.7033326443790473687701965497,2019
0.05,true,NQH9,midnight,true,106b59bdf8033dd0bc39,R04,2019-01-25,6738.875,6749.75,6725.25,98,0.7012581139160094404387094181,2019
0.1,true,NQZ9,full_overnight,true,10a54013a08d76d0dfd1,R03,2019-10-03,7559.125,7575.75,7553.25,90,0.7018361672681810491817895888,2019
0.05,true,NQM9,opening_hour_rth,true,10af53964f5014ccea7e,R05,2019-03-22,7470.625,7491,7442.5,194,0.7008012085350299462084374123,2019
0.2,true,NQU9,midnight,true,10c63f6e89d198167011,R04,2019-08-20,7736.375,7745.5,7726.75,75,0.7028524845035886464721097798,2019
0.2,true,NQM9,prior_rth,true,10cb25276d5c3890f0d5,R01,2019-03-13,7236.75,7247.5,7217,61,0.7018934136167201902651191644,2019
0.2,true,NQM9,prior_rth,true,10cb25276d5c3890f0d5,R02,2019-03-13,7236.75,7247.5,7217,61,0.7018934136167201902651191644,2019
0.2,true,NQZ9,prior_rth,true,10d281a597ec2cb5bc70,R01,2019-09-19,7892.375,7915.5,7855,242,0.7007195204932197309432305461,2019
0.2,true,NQZ9,prior_rth,true,10d281a597ec2cb5bc70,R02,2019-09-19,7892.375,7915.5,7855,242,0.7007195204932197309432305461,2019
0.2,true,NQZ9,full_overnight,true,10d7cb9cfbe9ec214c8f,R03,2019-09-23,7838.25,7867.5,7815,105,0.7092240816134171646601181761,2019
0.2,true,NQU9,midnight,true,11020b050b2ee98e53a5,R04,2019-09-11,7828.125,7836,7817,76,0.700177706417412670587780611,2019
0.2,true,NQZ9,full_overnight,true,1124c9b531aeae399b66,R03,2019-09-27,7805.75,7820.5,7782.5,76,0.7006350350505811002585043658,2019
0.2,true,NQZ9,midnight,true,112712f2b58aeb56c9d6,R04,2019-09-17,7867.625,7878.5,7862,66,0.7000613702314310651262011761,2019
0.1,true,NQU9,full_overnight,true,113e83052bdc53de1240,R03,2019-07-08,7822.875,7834.75,7815.5,77,0.7077896719744529436067890277,2019
0.1,true,NQU9,prior_rth,true,115fa7bd87bacca840c7,R01,2019-08-01,7973.875,7993,7893.25,399,0.7007336978340259568887014376,2019
0.1,true,NQU9,prior_rth,true,115fa7bd87bacca840c7,R02,2019-08-01,7973.875,7993,7893.25,399,0.7007336978340259568887014376,2019
0.05,true,NQM9,full_overnight,true,1160584232ad66d99d2d,R03,2019-05-09,7576.125,7616.5,7559.25,229,0.7012455421738406338932078301,2019
0.2,true,NQZ9,midnight,true,1162f6b22a5d54e0246c,R04,2019-12-11,8379.375,8387.5,8365.5,88,0.7077357493490157038674844595,2019
0.1,true,NQM9,opening_hour_rth,true,117f5706a8603586947b,R05,2019-06-07,7378.25,7384.5,7349.5,70,0.7017567889695009470680454752,2019
0.2,true,NQH9,midnight,true,1181ec0bf4cfa3df2d77,R04,2019-02-22,7062.125,7075.5,7051.5,96,0.7019678528262526867451601369,2019
0.05,true,NQH9,opening_hour_rth,true,1182aba7ed31d292cf41,R05,2019-01-31,6848.125,6882.5,6841.25,165,0.7019341490743753225580737621,2019
0.1,true,NQZ9,prior_rth,true,118dcf9c717991882c83,R01,2019-09-30,7755.625,7799.5,7691.5,432,0.7023931598688380932027693187,2019
0.1,true,NQZ9,prior_rth,true,118dcf9c717991882c83,R02,2019-09-30,7755.625,7799.5,7691.5,432,0.7023931598688380932027693187,2019
0.2,true,NQZ9,full_overnight,true,119da427bd6bd9eba67b,R03,2019-09-24,7876.25,7882,7867.5,29,0.7107285881531809151252657525,2019
0.2,true,NQU9,opening_hour_rth,true,11cee6049ae5e703b5eb,R05,2019-07-05,7829.625,7837.5,7812.75,33,0.7200319295417432771875471317,2019
0.05,true,NQM9,midnight,true,121c042758c734dad84a,R04,2019-04-02,7487.625,7503.25,7485.5,71,0.7077763590029234750073724758,2019
0.1,true,NQM9,opening_hour_rth,true,123197bc8c366f8ac38b,R05,2019-04-30,7795.375,7802,7788.5,54,0.7079501413515440243142428092,2019
0.2,true,NQU9,full_overnight,true,1235fe6d26ae0e71da8c,R03,2019-07-22,7880.25,7883.5,7847,73,0.7081987798287742683643867219,2019
0.2,true,NQU9,full_overnight,true,1268da77dcbdf939b33a,R03,2019-09-03,7634.625,7655.25,7620.75,46,0.7084843446613704188614633111,2019
0.1,true,NQZ9,opening_hour_rth,true,126ac9b396a43d221a5c,R05,2019-09-26,7779.875,7787,7767.5,78,0.7018381423857692768981353548,2019
0.2,true,NQZ9,midnight,true,12714916ee395847639f,R04,2019-09-20,7937.125,7943.25,7928.25,60,0.7097891369923922215502238199,2019
0.05,true,NQZ9,opening_hour_rth,true,12728a063d9bdbf4df6b,R05,2019-11-19,8342.625,8356,8339,68,0.7081189005968327097733672009,2019
0.1,true,NQM9,full_overnight,true,127d641243e7b033921e,R03,2019-04-11,7645.375,7652.5,7637,62,0.7077178657160949915241051184,2019
0.1,true,NQM9,full_overnight,true,128f020a8b334e88db9b,R03,2019-03-25,7315.625,7341.5,7299.25,169,0.7011248980278067162749554691,2019
0.05,true,NQU9,midnight,true,12951546881f2ab171c2,R04,2019-09-04,7692.625,7717,7684.5,130,0.7013704920925823050609186522,2019
0.2,true,NQZ9,prior_rth,true,1295ed5b018507548f43,R01,2019-10-07,7737.5,7772,7709,63,0.7036068295674609076277527285,2019
0.2,true,NQZ9,prior_rth,true,1295ed5b018507548f43,R02,2019-10-07,7737.5,7772,7709,63,0.7036068295674609076277527285,2019
0.2,true,NQH9,opening_hour_rth,true,129aaf0a27d5577e0d8c,R05,2019-01-23,6707.75,6718.5,6697.5,42,0.7015232132054300153002143306,2019
0.1,true,NQM9,prior_rth,true,12b7ed19aab5cd9977f6,R01,2019-04-18,7699.625,7708,7685.25,91,0.7024370889116353571708294045,2019
0.1,true,NQM9,prior_rth,true,12b7ed19aab5cd9977f6,R02,2019-04-18,7699.625,7708,7685.25,91,0.7024370889116353571708294045,2019
0.2,true,NQH9,full_overnight,true,12d141dcd61acef4e162,R03,2019-02-25,7118.125,7133,7103,120,0.7043413606085782394322339227,2019
0.2,true,NQH9,prior_rth,true,12e534d6d560f4a42e9a,R01,2019-03-04,7152.25,7162.5,7129.5,66,0.7030568833877422860570747599,2019
0.2,true,NQH9,prior_rth,true,12e534d6d560f4a42e9a,R02,2019-03-04,7152.25,7162.5,7129.5,66,0.7030568833877422860570747599,2019
0.1,true,NQU9,midnight,true,130b885d6f9217240831,R04,2019-09-04,7692.625,7717,7684.5,130,0.7013704920925823050609186522,2019
0.05,true,NQU9,opening_hour_rth,true,130fe00e1ee70dabac07,R05,2019-08-23,7667.125,7689.75,7657.25,130,0.7032271450869908685938368875,2019
0.05,true,NQZ9,full_overnight,true,131593394e9fe52ce832,R03,2019-12-02,8446.625,8454.75,8426,115,0.7073113045058426630023886581,2019
0.1,true,NQM9,midnight,true,131787f2d31794ba9d06,R04,2019-05-30,7244.125,7250,7237.25,51,0.7018032355283544428746936376,2019
0.1,true,NQU9,full_overnight,true,131fbd7552a2ef622858,R03,2019-07-19,7964.375,7972,7950,88,0.7060861149560133766971941189,2019
0.2,true,NQZ9,full_overnight,true,132ddce239c440e8d5fc,R03,2019-12-05,8293.125,8323,8288.5,138,0.7042174125601993829880011828,2019
0.2,true,NQU9,full_overnight,true,133795ce5613a0142832,R03,2019-08-16,7590.75,7596,7549.5,93,0.7011001362829629058059625038,2019
0.1,true,NQU9,opening_hour_rth,true,134ff3e594e0e4f11f1a,R05,2019-07-30,7963.625,7972.75,7955,71,0.7016288097820366838493083181,2019
0.1,true,NQU9,full_overnight,true,13597af916a23ec93e5a,R03,2019-07-22,7880.125,7883.5,7847.25,145,0.7025638030574880205510120512,2019
0.2,true,NQZ9,full_overnight,true,135ab21d06f8dddaa670,R03,2019-11-08,8215.875,8225,8205.25,79,0.7009225796553219297031114787,2019
0.1,true,NQU9,opening_hour_rth,true,135d2809a0fbd5b9d7e5,R05,2019-07-02,7787.625,7793.5,7784,38,0.7113243863225090009342299925,2019
0.05,true,NQZ9,full_overnight,true,1371d0f910002d2cf478,R03,2019-11-05,8237.875,8242.5,8232.5,40,0.7017769302450398986032823648,2019
0.05,true,NQZ9,opening_hour_rth,true,137dc4dbf30be7448418,R05,2019-12-12,8480.375,8496,8442,216,0.7021452604150207201178319546,2019
0.1,true,NQM9,opening_hour_rth,true,1381b93513db73b46552,R05,2019-04-04,7590.875,7595.25,7574.5,83,0.7047766335991269568217950363,2019
0.2,true,NQH9,prior_rth,true,13b0ac385c9ae377bd8b,R01,2019-01-17,6687.75,6706,6681.5,49,0.706386893697852338626894349,2019
0.2,true,NQH9,prior_rth,true,13b0ac385c9ae377bd8b,R02,2019-01-17,6687.75,6706,6681.5,49,0.706386893697852338626894349,2019
0.1,true,NQH0,midnight,true,13bea1b63867e30c7c04,R04,2019-12-27,8835.375,8842.25,8827,61,0.7189218838603650985345674129,2019
0.05,true,NQH9,full_overnight,true,13e0529eaca88874b3c0,R03,2019-01-29,6668.375,6696,6662.25,135,0.7014820609370603630734499751,2019
0.1,true,NQU9,prior_rth,true,13ebb8888caf3331ea0a,R01,2019-07-01,7676.625,7690.5,7669.25,85,0.7026936869769868185108313589,2019
0.1,true,NQU9,prior_rth,true,13ebb8888caf3331ea0a,R02,2019-07-01,7676.625,7690.5,7669.25,85,0.7026936869769868185108313589,2019
0.05,true,NQZ9,opening_hour_rth,true,140f747a1d35b17f5f8c,R05,2019-11-01,8156.625,8161.75,8127.75,136,0.7012005185144802437502650118,2019
0.05,true,NQH9,full_overnight,true,1421b36dda130d8db1b4,R03,2019-02-25,7118.125,7133,7103,120,0.7043413606085782394322339227,2019
0.05,true,NQU9,midnight,true,142baae20021a2576575,R04,2019-06-18,7642.625,7648.75,7599,199,0.7012968589262820724320487222,2019
0.05,true,NQH0,prior_rth,true,145cfcfb819d60f94748,R01,2019-12-27,8786.875,8802,8766.5,142,0.7006492923257759931474034346,2019
0.05,true,NQH0,prior_rth,true,145cfcfb819d60f94748,R02,2019-12-27,8786.875,8802,8766.5,142,0.7006492923257759931474034346,2019
0.1,true,NQH9,midnight,true,147e75fcb9e2e65b24c3,R04,2019-01-07,6425.625,6443,6413.25,119,0.7023532091875000619054367534,2019
0.2,true,NQU9,prior_rth,true,149db6c0de6402fec10d,R01,2019-06-21,7745.75,7774.5,7723,103,0.7001695041650037947792496744,2019
0.2,true,NQU9,prior_rth,true,149db6c0de6402fec10d,R02,2019-06-21,7745.75,7774.5,7723,103,0.7001695041650037947792496744,2019
0.05,true,NQU9,midnight,true,14a7fc9c04d0a3fe1891,R04,2019-07-30,7940.875,7972,7928.25,175,0.7001159725638473044965034856,2019
0.1,true,NQZ9,full_overnight,true,14cea73b70ae109c0264,R03,2019-09-23,7838.125,7867.25,7815,209,0.7037582738738062126470306129,2019
0.1,true,NQM9,prior_rth,true,14d11a374dcaee0f8d9b,R01,2019-04-09,7593.125,7606.75,7568.75,152,0.7009892101808458153345005258,2019
0.1,true,NQM9,prior_rth,true,14d11a374dcaee0f8d9b,R02,2019-04-09,7593.125,7606.75,7568.75,152,0.7009892101808458153345005258,2019
0.2,true,NQU9,full_overnight,true,14d45913f93925991c13,R03,2019-08-01,7870.125,7893,7860,44,0.7040606920928802962010316892,2019
0.05,true,NQM9,prior_rth,true,14d7168fd17823c03fad,R01,2019-04-10,7593.375,7611,7589,88,0.7059025783426748114866690347,2019
0.05,true,NQM9,prior_rth,true,14d7168fd17823c03fad,R02,2019-04-10,7593.375,7611,7589,88,0.7059025783426748114866690347,2019
0.1,true,NQM9,midnight,true,14e0ec5feaa82969ded4,R04,2019-04-18,7684.625,7723,7675.75,189,0.7022547057016159342404525802,2019
0.05,true,NQM9,midnight,true,14f355c950703f710242,R04,2019-04-18,7684.625,7723,7675.75,189,0.7022547057016159342404525802,2019
0.1,true,NQU9,opening_hour_rth,true,150d9bc157ec54c3d31d,R05,2019-09-03,7612.25,7656,7602.5,107,0.7049419489650227996585770691,2019
0.2,true,NQZ9,prior_rth,true,150ebbbef360dd23e79d,R01,2019-11-21,8324.75,8347,8268.5,157,0.701763111886858512508834203,2019
0.2,true,NQZ9,prior_rth,true,150ebbbef360dd23e79d,R02,2019-11-21,8324.75,8347,8268.5,157,0.701763111886858512508834203,2019
0.1,true,NQH9,opening_hour_rth,true,151cbbfb8835846e1205,R05,2019-01-25,6778.625,6784.5,6750.5,136,0.7045198773873858682931438393,2019
0.05,true,NQH9,midnight,true,1541a80b4f4b01157afe,R04,2019-01-18,6751.625,6769,6737.25,127,0.7089992421476066335879420004,2019
0.2,true,NQZ9,prior_rth,true,156c0230695fabc79ba5,R01,2019-10-25,7953.125,7973.25,7946,109,0.7021462654083628620127521395,2019
0.2,true,NQZ9,prior_rth,true,156c0230695fabc79ba5,R02,2019-10-25,7953.125,7973.25,7946,109,0.7021462654083628620127521395,2019
0.05,true,NQZ9,prior_rth,true,15952a4b3bea7f1229d3,R01,2019-09-20,7928.375,7956,7910.75,181,0.7021341922437552386136290866,2019
0.05,true,NQZ9,prior_rth,true,15952a4b3bea7f1229d3,R02,2019-09-20,7928.375,7956,7910.75,181,0.7021341922437552386136290866,2019
0.2,true,NQM9,midnight,true,159c385b03c186bc99d0,R04,2019-05-29,7234.375,7240,7226.5,54,0.7049412278761534713352341105,2019
0.2,true,NQM9,full_overnight,true,159f48c2c86531b1796f,R03,2019-05-03,7774.75,7797.5,7765,65,0.701511127238343932018190635,2019
0.1,true,NQM9,opening_hour_rth,true,15d3c7d33cbfe30dda71,R05,2019-04-08,7576.125,7584.75,7569.5,61,0.7097331453707043870727365885,2019
0.1,true,NQH0,opening_hour_rth,true,1616feeea926cbb18ddb,R05,2019-12-17,8604.125,8612.5,8597.5,60,0.7122028852300742486977477943,2019
0.05,true,NQZ9,prior_rth,true,161c1d7d52eb4c0ff5f2,R01,2019-11-18,8309.625,8318,8304,56,0.7038624366737218717200513446,2019
0.05,true,NQZ9,prior_rth,true,161c1d7d52eb4c0ff5f2,R02,2019-11-18,8309.625,8318,8304,56,0.7038624366737218717200513446,2019
0.1,true,NQM9,opening_hour_rth,true,166be850851e185b5597,R05,2019-06-10,7509.125,7528,7491.25,147,0.7029286374416257951821072505,2019
0.05,true,NQM9,prior_rth,true,166e0ad0c20dd858a986,R01,2019-03-18,7352.375,7356.75,7322,139,0.704571627037249525165735975,2019
0.05,true,NQM9,prior_rth,true,166e0ad0c20dd858a986,R02,2019-03-18,7352.375,7356.75,7322,139,0.704571627037249525165735975,2019
0.2,true,NQZ9,prior_rth,true,1691b2d66ebd085a8b0c,R01,2019-11-05,8212.875,8221.5,8207,58,0.7130356114346384952117414984,2019
0.2,true,NQZ9,prior_rth,true,1691b2d66ebd085a8b0c,R02,2019-11-05,8212.875,8221.5,8207,58,0.7130356114346384952117414984,2019
0.2,true,NQZ9,midnight,true,16a9d3e31debfed7e230,R04,2019-09-30,7733.875,7748,7727.5,82,0.7019374826937987564541945412,2019
0.2,true,NQZ9,midnight,true,16c4a44d84a2dce9fdea,R04,2019-12-05,8311.875,8332.25,8306.5,103,0.7046555071426173008232221075,2019
0.2,true,NQZ9,full_overnight,true,16ce9ec3ea66c48356ca,R03,2019-09-20,7933.875,7942.75,7927,63,0.7012749098797589155653339432,2019
0.2,true,NQU9,midnight,true,16d083d840faf61b936a,R04,2019-07-08,7822.875,7829.5,7815,58,0.7027258941141592478504776534,2019
0.1,true,NQU9,opening_hour_rth,true,16da1d2382cc114c060f,R05,2019-08-16,7573.75,7582.5,7563,39,0.7034528646466821229724566593,2019
0.05,true,NQZ9,full_overnight,true,16da7d261c83845c61b1,R03,2019-09-18,7902.875,7909,7899.5,38,0.7038572187956191734826702942,2019
0.05,true,NQU9,opening_hour_rth,true,16ddda9e1db0acd0d909,R05,2019-08-14,7617.375,7625,7595.25,119,0.700587190368273490934307616,2019
0.2,true,NQH9,full_overnight,true,16dfdd1b23b8e8e46395,R03,2019-03-04,7190.875,7199.75,7187.5,49,0.7073132146390216508237601083,2019
0.1,true,NQU9,full_overnight,true,16f5c608c8840696d151,R03,2019-08-26,7562.25,7624,7455.5,337,0.7014535192646112085387140643,2019
0.05,true,NQU9,opening_hour_rth,true,172dfc5ee20d6fa12cf8,R05,2019-08-12,7593.875,7608.75,7585.25,94,0.7037619401227106473813995113,2019
0.2,true,NQU9,prior_rth,true,173c39e4f18941b7ec40,R01,2019-06-27,7687.25,7715.5,7671,89,0.7009193898100406749450041646,2019
0.2,true,NQU9,prior_rth,true,173c39e4f18941b7ec40,R02,2019-06-27,7687.25,7715.5,7671,89,0.7009193898100406749450041646,2019
0.05,true,NQZ9,prior_rth,true,173cda18ceb665c705f0,R01,2019-09-30,7755.625,7799.5,7691.5,432,0.7023931598688380932027693187,2019
0.05,true,NQZ9,prior_rth,true,173cda18ceb665c705f0,R02,2019-09-30,7755.625,7799.5,7691.5,432,0.7023931598688380932027693187,2019
0.1,true,NQU9,opening_hour_rth,true,17974fef89aeaabdd1fb,R05,2019-06-18,7699.625,7712,7668.5,174,0.7000080360012857602057216322,2019
0.1,true,NQM9,full_overnight,true,17d0fa51d06a554a8060,R03,2019-03-21,7412.875,7440,7387.75,209,0.7037766451444730133254723419,2019
0.2,true,NQM9,prior_rth,true,17d802fa16c5dcc54855,R01,2019-04-02,7496.625,7502.5,7466.25,145,0.7024813996902479096763059519,2019
0.2,true,NQM9,prior_rth,true,17d802fa16c5dcc54855,R02,2019-04-02,7496.625,7502.5,7466.25,145,0.7024813996902479096763059519,2019
0.1,true,NQU9,prior_rth,true,17dd54a2732db3d69736,R01,2019-08-14,7738.875,7769.75,7715.25,218,0.7003226306522364341817861068,2019
0.1,true,NQU9,prior_rth,true,17dd54a2732db3d69736,R02,2019-08-14,7738.875,7769.75,7715.25,218,0.7003226306522364341817861068,2019
0.05,true,NQM9,opening_hour_rth,true,17e66288acd7526e46bf,R05,2019-05-17,7540.375,7560.5,7533.25,109,0.7017599961184390730770269684,2019
0.05,true,NQU9,full_overnight,true,17ec3014d3f799cbeebe,R03,2019-07-01,7824.125,7840.25,7800.5,159,0.7006501126965053986611436543,2019
0.1,true,NQM9,opening_hour_rth,true,18019328904419af44b1,R05,2019-04-23,7786.375,7793.75,7764,119,0.7026142579000787925112488724,2019
0.1,true,NQH9,opening_hour_rth,true,1808182254f61245a4af,R05,2019-01-07,6434.625,6449.75,6430,79,0.7041268746646263273805955871,2019
