bin_ratio,contract,family,poc_class,poc_high_bin_index,poc_low_bin_index,poc_price,poc_volume,poc_width_bins,profile_id,relationship_id,session_date,year
0.1,NQU9,opening_hour_rth,POC_ATOMIC,31569,31569,7892.375,1494.457002473902460441698563,1,b92c8e7efc6913adfaf1,R05,2019-07-18,2019
0.05,NQZ9,opening_hour_rth,POC_ATOMIC,32383,32381,8095.375,2784.07015580051183766354045,3,b92ee97c7ae817cab278,R05,2019-10-31,2019
0.1,NQH9,midnight,POC_ATOMIC,28381,28381,7095.375,921.5725885225885225885225885,1,b941f36964683924dbec,R04,2019-03-07,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31778,31778,7944.625,2646.918982406482406482406482,1,b96140c7024b4cfdf720,R01,2019-10-16,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31778,31778,7944.625,2646.918982406482406482406482,1,b96140c7024b4cfdf720,R02,2019-10-16,2019
0.05,NQH9,prior_rth,POC_ATOMIC,26785,26785,6696.375,2810.91928706928922788584146,1,b97065f87024ee86059d,R01,2019-01-25,2019
0.05,NQH9,prior_rth,POC_ATOMIC,26785,26785,6696.375,2810.91928706928922788584146,1,b97065f87024ee86059d,R02,2019-01-25,2019
0.2,NQM9,opening_hour_rth,POC_ATOMIC,9918,9918,7438.875,3765.271749982044099691158515,1,b973541d8d97147a6ca2,R05,2019-05-22,2019
0.2,NQM9,prior_rth,POC_ATOMIC,31416,31416,7854.125,3843.588679998162756783446439,1,b97647e9b822552c434d,R01,2019-04-30,2019
0.2,NQM9,prior_rth,POC_ATOMIC,31416,31416,7854.125,3843.588679998162756783446439,1,b97647e9b822552c434d,R02,2019-04-30,2019
0.2,NQZ9,opening_hour_rth,POC_ATOMIC,16771,16771,8385.75,2700.265051615051615051615052,1,b97961d8f439f41a1d7d,R05,2019-12-06,2019
0.1,NQM9,full_overnight,POC_ATOMIC,31072,31072,7768.125,1327.063561411355529002587826,1,b97dbd6c1a7a3e102696,R03,2019-05-02,2019
0.1,NQH9,opening_hour_rth,POC_ATOMIC,12452,12452,6226.25,1347.042245840492684812460409,1,b984c433c2395e6d38f1,R05,2019-01-03,2019
0.05,NQU9,prior_rth,POC_ATOMIC,30429,30429,7607.375,2280.172373581761817825831962,1,b98715b683675041eebe,R01,2019-08-13,2019
0.05,NQU9,prior_rth,POC_ATOMIC,30429,30429,7607.375,2280.172373581761817825831962,1,b98715b683675041eebe,R02,2019-08-13,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31011,31011,7752.875,2161.144594535207443791686681,1,b9a5578fd9b13735c107,R01,2019-10-08,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31011,31011,7752.875,2161.144594535207443791686681,1,b9a5578fd9b13735c107,R02,2019-10-08,2019
0.05,NQZ9,midnight,POC_ATOMIC,31748,31748,7937.125,1015.737910411101900463602591,1,b9abf966f19202e4031a,R04,2019-09-20,2019
0.1,NQZ9,midnight,POC_ATOMIC,33182,33182,8295.625,1632.924710903753456944946307,1,b9b8ed835c7074e90f0d,R04,2019-11-22,2019
0.1,NQZ9,opening_hour_rth,POC_ATOMIC,33313,33313,8328.375,1644.166894028365568878166146,1,b9cd17d906b6b75376f4,R05,2019-11-20,2019
0.2,NQU9,prior_rth,POC_ATOMIC,15335,15335,7667.75,4155.150307068774392774931205,1,ba023e3a8b5bc63460a6,R01,2019-08-12,2019
0.2,NQU9,prior_rth,POC_ATOMIC,15335,15335,7667.75,4155.150307068774392774931205,1,ba023e3a8b5bc63460a6,R02,2019-08-12,2019
0.1,NQM9,opening_hour_rth,POC_ATOMIC,29892,29892,7473.125,762.6727441172028154602981241,1,ba4839dcb7d84c0d629d,R05,2019-06-14,2019
0.1,NQM9,prior_rth,POC_ATOMIC,29223,29223,7305.875,2786.692536578488590872491801,1,ba57a3e933420785d285,R01,2019-03-14,2019
0.1,NQM9,prior_rth,POC_ATOMIC,29223,29223,7305.875,2786.692536578488590872491801,1,ba57a3e933420785d285,R02,2019-03-14,2019
0.1,NQM9,prior_rth,POC_ATOMIC,15006,15006,7503.25,4279.647756410256410256410256,1,ba5dce3c1578d324f7f7,R01,2019-05-16,2019
0.1,NQM9,prior_rth,POC_ATOMIC,15006,15006,7503.25,4279.647756410256410256410256,1,ba5dce3c1578d324f7f7,R02,2019-05-16,2019
0.1,NQZ9,prior_rth,POC_ATOMIC,33602,33602,8400.625,3118.870601620601620601620602,1,ba65fffd24ae0ac6d41f,R01,2019-12-09,2019
0.1,NQZ9,prior_rth,POC_ATOMIC,33602,33602,8400.625,3118.870601620601620601620602,1,ba65fffd24ae0ac6d41f,R02,2019-12-09,2019
0.05,NQU9,opening_hour_rth,POC_ATOMIC,31129,31129,7782.375,1201.704865194357909300747479,1,ba8767092c5e1ce7ae26,R05,2019-07-08,2019
0.1,NQZ9,midnight,POC_ATOMIC,33314,33314,8328.625,1581.978586609468962410138881,1,baa4702352d3fce140d9,R04,2019-12-03,2019
0.2,NQM9,prior_rth,POC_ATOMIC,9792,9792,7344.375,7441.370529470529470529470529,1,baaa63d5609bcf38c249,R01,2019-03-29,2019
0.2,NQM9,prior_rth,POC_ATOMIC,9792,9792,7344.375,7441.370529470529470529470529,1,baaa63d5609bcf38c249,R02,2019-03-29,2019
0.1,NQU9,opening_hour_rth,POC_ATOMIC,15095,15095,7547.75,1862.166349206349206349206349,1,bac3b03feee11b2eb498,R05,2019-08-28,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,32925,32925,8231.375,3217.923032763590039131834797,1,bac5b09a0622354bab2a,R01,2019-11-11,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,32925,32925,8231.375,3217.923032763590039131834797,1,bac5b09a0622354bab2a,R02,2019-11-11,2019
0.05,NQH9,opening_hour_rth,POC_ATOMIC,27723,27723,6930.875,1526.516404580718546026913515,1,baec3309b973ac9a4539,R05,2019-02-07,2019
0.05,NQU9,opening_hour_rth,POC_ATOMIC,31617,31617,7904.375,679.0192745622499779250539202,1,bb12c01b93f81eccf5c5,R05,2019-09-13,2019
0.2,NQZ9,opening_hour_rth,POC_ATOMIC,16252,16252,8126.25,1846.597572294854903550555724,1,bb17ab3e98948ac3f1cf,R05,2019-11-01,2019
0.2,NQU9,midnight,POC_ATOMIC,31763,31763,7940.875,866.8342681501505030916795623,1,bb2408524e131a73add1,R04,2019-07-30,2019
0.2,NQU9,midnight,POC_ATOMIC,15124,15124,7562.25,2847.044335976167154600990733,1,bb352f0b5adf58dad09a,R04,2019-08-26,2019
0.05,NQH9,midnight,POC_ATOMIC,27803,27803,6950.875,776.67586996336996336996337,1,bb37fd0a0105e6ea5977,R04,2019-02-11,2019
0.2,NQM9,full_overnight,POC_ATOMIC,15146,15146,7573.25,1828.395856920856920856920857,1,bb53a6c6afe96fdf384d,R03,2019-05-09,2019
0.05,NQH9,full_overnight,POC_ATOMIC,28574,28574,7143.625,1055.587511344864286040756629,1,bb54455113fb57c7bfb2,R03,2019-03-05,2019
0.05,NQZ9,full_overnight,POC_ATOMIC,31618,31618,7904.625,1727.793712659889130477365771,1,bb59e266f6c4cfd4085c,R03,2019-10-21,2019
0.2,NQU9,midnight,POC_ATOMIC,30770,30770,7692.625,1234.067774466700297902343938,1,bb5f369d82781e6e6a1b,R04,2019-09-04,2019
0.2,NQH0,full_overnight,POC_ATOMIC,34478,34478,8619.625,1599.685106560106560106560107,1,bb747cd48b38d28dbe08,R03,2019-12-19,2019
0.05,NQZ9,midnight,POC_ATOMIC,33517,33517,8379.375,1049.288416976574871311713417,1,bb94eec0e5d4aa1c345c,R04,2019-12-11,2019
0.05,NQM9,opening_hour_rth,POC_ATOMIC,29232,29232,7308.125,1486.613541201643978893045499,1,bb9927eed7831c0db5f9,R05,2019-03-25,2019
0.05,NQZ9,opening_hour_rth,POC_ATOMIC,33247,33245,8311.375,3194.019947196236644673855385,3,bbd04a2b4587930fe2c1,R05,2019-12-02,2019
0.05,NQZ9,opening_hour_rth,POC_BROAD,29994,29987,7496.875,5432.208737777960820647062376,8,bbf976b06cd0442c5f23,R05,2019-10-03,2019
0.2,NQM9,opening_hour_rth,POC_ATOMIC,15401,15401,7700.75,2334.078011204481792717086835,1,bc11806e69ed2b1b0077,R05,2019-04-18,2019
0.05,NQM9,opening_hour_rth,POC_ATOMIC,29481,29481,7370.375,1400.027934346355398986977934,1,bc14911290bec3f0a987,R05,2019-03-18,2019
0.05,NQH9,full_overnight,POC_ATOMIC,12462,12462,6231.25,1627.857467648302494037521261,1,bc1d9dc10f8f9dd197cc,R03,2019-01-03,2019
0.05,NQM9,opening_hour_rth,POC_ATOMIC,29871,29870,7467.625,2780.573106528491626640226758,2,bc274b11350bb336b896,R05,2019-04-01,2019
0.1,NQZ9,full_overnight,POC_ATOMIC,33261,33261,8315.375,1516.970972387406756556127759,1,bc55d26e0fbecc7048e8,R03,2019-11-20,2019
0.05,NQU9,prior_rth,POC_ATOMIC,31449,31449,7862.375,2666.682484286439394798527925,1,bc58d880b4f42fbd756c,R01,2019-09-12,2019
0.05,NQU9,prior_rth,POC_ATOMIC,31449,31449,7862.375,2666.682484286439394798527925,1,bc58d880b4f42fbd756c,R02,2019-09-12,2019
0.2,NQU9,full_overnight,POC_ATOMIC,31742,31742,7935.625,800.7089381029598420902768729,1,bc7461f2bd8f93c95918,R03,2019-07-23,2019
0.2,NQZ9,midnight,POC_ATOMIC,33472,33472,8368.125,1823.516046176046176046176046,1,bc9b4742312ae7ac36ed,R04,2019-11-19,2019
0.2,NQZ9,full_overnight,POC_ATOMIC,15873,15873,7936.75,4317.186621424552459035217656,1,bca7aa2dad27c8b35b77,R03,2019-10-16,2019
0.05,NQU9,midnight,POC_ATOMIC,31743,31743,7935.875,997.4048701298701298701298701,1,bcae79f385b0907da9e5,R04,2019-07-12,2019
0.05,NQH9,prior_rth,POC_ATOMIC,28494,28494,7123.625,4349.145721341577350954066771,1,bcc737e9f3412d49c1a7,R01,2019-03-07,2019
0.05,NQH9,prior_rth,POC_ATOMIC,28494,28494,7123.625,4349.145721341577350954066771,1,bcc737e9f3412d49c1a7,R02,2019-03-07,2019
0.1,NQM9,opening_hour_rth,POC_ATOMIC,29076,29076,7269.125,1533.43398283385712658692268,1,bccbc09fbfb7b9a4fe76,R05,2019-03-13,2019
0.1,NQZ9,opening_hour_rth,POC_ATOMIC,30737,30737,7684.375,1037.778035205366027019622855,1,bce062fab962582bc702,R05,2019-10-09,2019
0.1,NQU9,midnight,POC_ATOMIC,31505,31505,7876.375,1385.54155491783412814839084,1,bcf670081bbf1fe92205,R04,2019-09-06,2019
0.1,NQH9,prior_rth,POC_ATOMIC,28336,28336,7084.125,2990.402973415473415473415473,1,bd0041d3e297d83cf9e4,R01,2019-02-20,2019
0.1,NQH9,prior_rth,POC_ATOMIC,28336,28336,7084.125,2990.402973415473415473415473,1,bd0041d3e297d83cf9e4,R02,2019-02-20,2019
0.05,NQU9,full_overnight,POC_ATOMIC,31291,31291,7822.875,1153.341597291597291597291597,1,bd01820ea7fe2be4a13d,R03,2019-07-08,2019
0.2,NQM9,prior_rth,POC_ATOMIC,31299,31299,7824.875,4715.381843595001489738331844,1,bd01b8f94e61309f3b8b,R01,2019-04-24,2019
0.2,NQM9,prior_rth,POC_ATOMIC,31299,31299,7824.875,4715.381843595001489738331844,1,bd01b8f94e61309f3b8b,R02,2019-04-24,2019
0.1,NQZ9,opening_hour_rth,POC_ATOMIC,33247,33245,8311.375,3194.019947196236644673855385,3,bd1d5ae8d07924b63211,R05,2019-12-02,2019
0.2,NQU9,full_overnight,POC_ATOMIC,10659,10659,7994.625,5981.487121212121212121212121,1,bd59ba04924e452844a2,R03,2019-07-31,2019
0.05,NQM9,full_overnight,POC_ATOMIC,29262,29262,7315.625,1034.614339002071200213615074,1,bd73b840ddf849f04b47,R03,2019-03-25,2019
0.2,NQU9,midnight,POC_ATOMIC,30165,30165,7541.375,1267.148502895410063946832735,1,bd7bc1331dd10c470666,R04,2019-08-13,2019
0.2,NQM9,full_overnight,POC_ATOMIC,14888,14888,7444.25,2320.323015873015873015873016,1,bd9938369a3c310539fd,R03,2019-06-10,2019
0.1,NQU9,prior_rth,POC_ATOMIC,31224,31224,7806.125,2050.369767920231306958995746,1,bdaf0a95d6eba085470e,R01,2019-07-02,2019
0.1,NQU9,prior_rth,POC_ATOMIC,31224,31224,7806.125,2050.369767920231306958995746,1,bdaf0a95d6eba085470e,R02,2019-07-02,2019
0.05,NQZ9,midnight,POC_ATOMIC,33261,33261,8315.375,1480.824383127609949589509472,1,bdbf9e9c3ebc5df93ebe,R04,2019-11-20,2019
0.05,NQM9,prior_rth,POC_ATOMIC,31299,31299,7824.875,4715.381843595001489738331844,1,bdd51488eced02ea42e7,R01,2019-04-24,2019
0.05,NQM9,prior_rth,POC_ATOMIC,31299,31299,7824.875,4715.381843595001489738331844,1,bdd51488eced02ea42e7,R02,2019-04-24,2019
0.05,NQZ9,midnight,POC_ATOMIC,32863,32863,8215.875,1222.105280830280830280830281,1,bdd681f5568a1fa71638,R04,2019-11-08,2019
0.05,NQU9,opening_hour_rth,POC_ATOMIC,30700,30700,7675.125,1152.219329281829281829281829,1,bdf1f7149e7174b1d642,R05,2019-06-28,2019
0.05,NQU9,opening_hour_rth,POC_ATOMIC,31890,31890,7972.625,1276.003908484016843149970085,1,be02fc706358b7ef2697,R05,2019-07-15,2019
0.1,NQZ9,opening_hour_rth,POC_ATOMIC,31727,31727,7931.875,1747.295557893545509644580852,1,be3e3672dc9e9b9a6247,R05,2019-09-20,2019
0.2,NQM9,prior_rth,POC_ATOMIC,10008,10008,7506.375,7534.092499357367778420409999,1,be434b41327fa2188590,R01,2019-05-10,2019
0.2,NQM9,prior_rth,POC_ATOMIC,10008,10008,7506.375,7534.092499357367778420409999,1,be434b41327fa2188590,R02,2019-05-10,2019
0.2,NQU9,opening_hour_rth,POC_ATOMIC,31890,31890,7972.625,1276.003908484016843149970085,1,be4392afaf269372e766,R05,2019-07-15,2019
0.2,NQM9,midnight,POC_ATOMIC,30772,30772,7693.125,745.65,1,be59972b1a170607dd75,R04,2019-04-17,2019
0.05,NQU9,midnight,POC_ATOMIC,30945,30945,7736.375,1371.379038502179234444680669,1,beb44434a5ab40ada272,R04,2019-08-20,2019
0.05,NQU9,prior_rth,POC_ATOMIC,30032,30032,7508.125,2273.958998759756273845820761,1,beba1cc35f51dec07706,R01,2019-08-07,2019
0.05,NQU9,prior_rth,POC_ATOMIC,30032,30032,7508.125,2273.958998759756273845820761,1,beba1cc35f51dec07706,R02,2019-08-07,2019
0.1,NQH9,midnight,POC_ATOMIC,24793,24793,6198.375,720.1957824947333415835976563,1,bec7352504f1a8afcddb,R04,2019-01-03,2019
0.2,NQM9,full_overnight,POC_ATOMIC,14509,14509,7254.75,2118.181644744144744144744145,1,bf08e8859808d1e23543,R03,2019-06-06,2019
0.05,NQM9,opening_hour_rth,POC_ATOMIC,28792,28790,7197.625,2834.671924656019660456628347,3,bf13e1fe4cb22c51818f,R05,2019-06-05,2019
0.05,NQU9,prior_rth,POC_ATOMIC,30889,30889,7722.375,1858.100938896467318214698794,1,bf2cc0337a27237b5eee,R01,2019-08-23,2019
0.05,NQU9,prior_rth,POC_ATOMIC,30889,30889,7722.375,1858.100938896467318214698794,1,bf2cc0337a27237b5eee,R02,2019-08-23,2019
0.2,NQU9,opening_hour_rth,POC_ATOMIC,15726,15726,7863.25,1818.072466422466422466422466,1,bf9848cf54356010814e,R05,2019-09-11,2019
0.1,NQM9,full_overnight,POC_ATOMIC,31099,31099,7774.875,871.6536428110896196002578981,1,bfb0b69c35c61fa01e8e,R03,2019-05-03,2019
0.2,NQM9,opening_hour_rth,POC_ATOMIC,14515,14515,7257.75,3491.106394933568846612324873,1,bfc3093a20572dda617e,R05,2019-05-30,2019
0.05,NQH9,prior_rth,POC_ATOMIC,28528,28528,7132.125,2382.978647421774020239493385,1,bfcf4e9b7af4b816f018,R01,2019-02-26,2019
0.05,NQH9,prior_rth,POC_ATOMIC,28528,28528,7132.125,2382.978647421774020239493385,1,bfcf4e9b7af4b816f018,R02,2019-02-26,2019
0.2,NQU9,full_overnight,POC_ATOMIC,15223,15223,7611.75,1835.506483793983793983793984,1,bfd7b44c0614a0e95ecb,R03,2019-08-12,2019
0.2,NQM9,opening_hour_rth,POC_ATOMIC,9836,9836,7377.375,3795.515873015873015873015873,1,c0035b96ccf42ff6df87,R05,2019-06-07,2019
0.05,NQH9,midnight,POC_ATOMIC,26800,26800,6700.125,686.0999278499278499278499278,1,c00e7dd6aeb86090d4b5,R04,2019-01-30,2019
0.2,NQU9,opening_hour_rth,POC_ATOMIC,30256,30256,7564.125,990.4425633353636786131065307,1,c01dd3fbd5a2076549e8,R05,2019-06-17,2019
0.2,NQZ9,opening_hour_rth,POC_ATOMIC,16190,16190,8095.25,1800.121017441450877983385723,1,c06c73a8b923d781d2b0,R05,2019-10-31,2019
0.05,NQM9,midnight,POC_ATOMIC,30014,30014,7503.625,1150.514128324039819530464301,1,c0739c15adc8d7e9b0eb,R04,2019-03-22,2019
0.05,NQH9,full_overnight,POC_ATOMIC,26952,26952,6738.125,1188.507617382617382617382617,1,c07a2c036142d2d6835c,R03,2019-01-18,2019
0.2,NQU9,midnight,POC_ATOMIC,30933,30933,7733.375,1122.739479095622394940477835,1,c07be204d9a7cb70d9cf,R04,2019-08-21,2019
0.05,NQU9,midnight,POC_ATOMIC,30716,30716,7679.125,1321.389291345908992967816497,1,c0b45b6459a2a8d744b2,R04,2019-06-19,2019
0.05,NQU9,midnight,POC_ATOMIC,31978,31978,7994.625,1774.771079458176232369780757,1,c0e365cb94457a4030fe,R04,2019-07-31,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31815,31815,7953.875,3329.347546684506571436171652,1,c0ff00c174afddc6e12f,R01,2019-10-18,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,31815,31815,7953.875,3329.347546684506571436171652,1,c0ff00c174afddc6e12f,R02,2019-10-18,2019
0.05,NQM9,opening_hour_rth,POC_ATOMIC,29512,29510,7377.625,3970.734253355340311862050991,3,c1608669a8bba6f809fc,R05,2019-06-07,2019
0.2,NQU9,opening_hour_rth,POC_ATOMIC,15520,15520,7760.25,2851.019894286999550157444894,1,c17590cad4d43ceb4841,R05,2019-08-22,2019
0.05,NQZ9,full_overnight,POC_ATOMIC,33454,33454,8363.625,1151.548921986421986421986422,1,c1907b76264a5962bf46,R03,2019-12-11,2019
0.1,NQZ9,midnight,POC_ATOMIC,31470,31470,7867.625,1101.003580781449200181010746,1,c1a82de212a3aef158c0,R04,2019-09-17,2019
0.2,NQH9,midnight,POC_ATOMIC,12414,12414,6207.25,1410.409961209961209961209961,1,c1e8f9fb335ce1d21dc6,R04,2019-01-03,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,16632,16632,8316.25,6986.604386607544502281344387,1,c1ea134f0032ddd39208,R01,2019-12-03,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,16632,16632,8316.25,6986.604386607544502281344387,1,c1ea134f0032ddd39208,R02,2019-12-03,2019
0.05,NQU9,opening_hour_rth,POC_ATOMIC,30295,30295,7573.875,1373.406594888859608891483496,1,c1f62717ce31e7a37735,R05,2019-08-16,2019
0.2,NQZ9,opening_hour_rth,POC_ATOMIC,33073,33073,8268.375,2004.653636855031378357950366,1,c20628ea7e6b3c9beadf,R05,2019-11-12,2019
0.05,NQZ9,opening_hour_rth,POC_ATOMIC,31583,31583,7895.875,943.6553221288515406162464986,1,c2166010d21de73310a5,R05,2019-10-15,2019
0.1,NQM9,midnight,POC_ATOMIC,29543,29543,7385.875,699.5014069264069264069264069,1,c219289214f7d25858b0,R04,2019-03-29,2019
0.1,NQZ9,full_overnight,POC_ATOMIC,31736,31736,7934.125,1327.451426351426351426351426,1,c21b9006aab9af1a0685,R03,2019-10-25,2019
0.1,NQH9,prior_rth,POC_ATOMIC,26402,26402,6600.625,1993.612115087031293788596252,1,c222b1d11700513b8166,R01,2019-01-11,2019
0.1,NQH9,prior_rth,POC_ATOMIC,26402,26402,6600.625,1993.612115087031293788596252,1,c222b1d11700513b8166,R02,2019-01-11,2019
0.05,NQH9,prior_rth,POC_ATOMIC,27609,27609,6902.375,3417.033208761710741371066008,1,c23166401271899ef13e,R01,2019-02-01,2019
0.05,NQH9,prior_rth,POC_ATOMIC,27609,27609,6902.375,3417.033208761710741371066008,1,c23166401271899ef13e,R02,2019-02-01,2019
0.05,NQH9,midnight,POC_ATOMIC,28187,28187,7046.875,1173.29881801205330617095323,1,c25197a4285c5215ae30,R04,2019-02-13,2019
0.1,NQU9,prior_rth,POC_ATOMIC,9999,9999,7499.625,8129.327495486110037193628525,1,c2648a5c44b6d0319fb5,R01,2019-08-16,2019
0.1,NQU9,prior_rth,POC_ATOMIC,9999,9999,7499.625,8129.327495486110037193628525,1,c2648a5c44b6d0319fb5,R02,2019-08-16,2019
0.1,NQM9,opening_hour_rth,POC_ATOMIC,31109,31109,7777.375,1041.953429635492328990781003,1,c266b70302d167bbeef4,R05,2019-05-02,2019
0.1,NQM9,prior_rth,POC_ATOMIC,29647,29647,7411.875,2294.830034583260483855078199,1,c26b15613e46d0cf930a,R01,2019-03-27,2019
0.1,NQM9,prior_rth,POC_ATOMIC,29647,29647,7411.875,2294.830034583260483855078199,1,c26b15613e46d0cf930a,R02,2019-03-27,2019
0.05,NQZ9,full_overnight,POC_ATOMIC,33033,33033,8258.375,2096.446440132567176031362244,1,c2a7dc71148ce0d4bc71,R03,2019-12-04,2019
0.05,NQH9,opening_hour_rth,POC_ATOMIC,25163,25163,6290.875,787.6147761860570964853240613,1,c2caa220fc13fda8909b,R05,2019-01-04,2019
0.05,NQZ9,opening_hour_rth,POC_ATOMIC,30737,30737,7684.375,1037.778035205366027019622855,1,c2d3fb82dab739f89e72,R05,2019-10-09,2019
0.1,NQZ9,opening_hour_rth,POC_ATOMIC,32779,32779,8194.875,2068.404853058280168254592807,1,c2da846b3f1bf63cd562,R05,2019-11-06,2019
0.05,NQH9,prior_rth,POC_ATOMIC,28169,28169,7042.375,3633.3849500114473464660078,1,c2e226377d07e8324f66,R01,2019-02-19,2019
0.05,NQH9,prior_rth,POC_ATOMIC,28169,28169,7042.375,3633.3849500114473464660078,1,c2e226377d07e8324f66,R02,2019-02-19,2019
0.2,NQH9,midnight,POC_ATOMIC,26713,26713,6678.375,704.4073620823620823620823621,1,c3063a8c8977b490f633,R04,2019-01-23,2019
0.1,NQM9,full_overnight,POC_ATOMIC,31220,31220,7805.125,1001.620887445887445887445887,1,c3396d4ed07c7f776b91,R03,2019-04-30,2019
0.2,NQM9,opening_hour_rth,POC_ATOMIC,31331,31331,7832.875,2099.212981964715710845741805,1,c340c35a8e21c568a524,R05,2019-04-24,2019
0.2,NQH0,opening_hour_rth,POC_ATOMIC,35042,35042,8760.625,758.1215728715728715728715729,1,c36f744118dd43b6f948,R05,2019-12-26,2019
0.1,NQM9,prior_rth,POC_ATOMIC,29253,29253,7313.375,3296.811074843185303895535318,1,c38bd6bf78a117803bc8,R01,2019-05-24,2019
0.1,NQM9,prior_rth,POC_ATOMIC,29253,29253,7313.375,3296.811074843185303895535318,1,c38bd6bf78a117803bc8,R02,2019-05-24,2019
0.1,NQM9,full_overnight,POC_ATOMIC,29484,29484,7371.125,1211.116135136158019453213961,1,c39c9bdc99b2ac9e531b,R03,2019-03-27,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,6795,6795,8494.375,7656.811827005049511443373336,1,c3b6caeea50d13690c0e,R01,2019-12-16,2019
0.2,NQZ9,prior_rth,POC_ATOMIC,6795,6795,8494.375,7656.811827005049511443373336,1,c3b6caeea50d13690c0e,R02,2019-12-16,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,30813,30813,7703.375,2551.819695371340243875513243,1,c3d37ec882d4066f9f33,R01,2019-10-10,2019
0.05,NQZ9,prior_rth,POC_ATOMIC,30813,30813,7703.375,2551.819695371340243875513243,1,c3d37ec882d4066f9f33,R02,2019-10-10,2019
0.2,NQU9,prior_rth,POC_ATOMIC,15671,15671,7835.75,3982.916666666666666666666667,1,c3e3025128d66d7c2b78,R01,2019-07-10,2019
0.2,NQU9,prior_rth,POC_ATOMIC,15671,15671,7835.75,3982.916666666666666666666667,1,c3e3025128d66d7c2b78,R02,2019-07-10,2019
0.05,NQU9,full_overnight,POC_ATOMIC,31740,31740,7935.125,1330.412079573370074144227986,1,c3f4bd0cdcc55ecbadd9,R03,2019-09-12,2019
0.1,NQM9,opening_hour_rth,POC_ATOMIC,29883,29882,7470.625,1939.082896037682210169736898,2,c404db015853f136925a,R05,2019-03-22,2019
0.05,NQH9,prior_rth,POC_ATOMIC,26056,26056,6514.125,2152.619858531539082288224682,1,c419afb403dbd57bd2d3,R01,2019-01-08,2019
0.05,NQH9,prior_rth,POC_ATOMIC,26056,26056,6514.125,2152.619858531539082288224682,1,c419afb403dbd57bd2d3,R02,2019-01-08,2019
0.2,NQH9,full_overnight,POC_ATOMIC,28105,28105,7026.375,996.6601287601287601287601288,1,c41a35349e1492218da4,R03,2019-02-22,2019
0.1,NQH9,midnight,POC_ATOMIC,26748,26748,6687.125,682.4875260894711695627027435,1,c41d243e29109a3eb54d,R04,2019-01-29,2019
0.05,NQM9,midnight,POC_ATOMIC,29758,29758,7439.625,1189.337403057562231071451693,1,c4275311fb11360270c7,R04,2019-05-21,2019
0.1,NQM9,full_overnight,POC_ATOMIC,30179,30179,7544.875,842.8451685741159425369951686,1,c427fb43d50da30363f0,R03,2019-06-11,2019
0.2,NQM9,full_overnight,POC_ATOMIC,9744,9744,7308.375,3826.313523312436355914616784,1,c443c5334840fd4a4ab2,R03,2019-06-07,2019
0.1,NQH9,full_overnight,POC_ATOMIC,26348,26348,6587.125,1373.631183103102607746570595,1,c457eb22d3d5352da3e5,R03,2019-01-09,2019
0.2,NQH9,opening_hour_rth,POC_ATOMIC,27973,27973,6993.375,1446.185886408912724702198386,1,c458c703baa501bf9ce0,R05,2019-02-12,2019
0.1,NQU9,prior_rth,POC_ATOMIC,31071,31071,7767.875,3557.145617572374404871469033,1,c4595f62823a4ed2e8f1,R01,2019-06-25,2019
0.1,NQU9,prior_rth,POC_ATOMIC,31071,31071,7767.875,3557.145617572374404871469033,1,c4595f62823a4ed2e8f1,R02,2019-06-25,2019
0.1,NQH9,midnight,POC_ATOMIC,27004,27004,6751.125,834.0867599720540897011485247,1,c474bad5cc9cf18e3ab2,R04,2019-01-28,2019
0.1,NQU9,full_overnight,POC_ATOMIC,31742,31742,7935.625,800.7089381029598420902768729,1,c4964d9dc2e7ee53851c,R03,2019-07-23,2019
0.2,NQH9,midnight,POC_ATOMIC,27461,27461,6865.375,1182.575918525918525918525919,1,c49d33ac8654e949e422,R04,2019-01-31,2019
0.05,NQU9,full_overnight,POC_ATOMIC,30770,30770,7692.625,1234.067774466700297902343938,1,c4a9fb3b10264ba793de,R03,2019-09-04,2019
0.05,NQH9,midnight,POC_ATOMIC,26742,26742,6685.625,1488.709054085749132188760672,1,c4b7466208ba92a79847,R04,2019-01-16,2019
0.05,NQU9,opening_hour_rth,POC_ATOMIC,31150,31150,7787.625,1775.917028115127426910175941,1,c4bc0a4784b505161eed,R05,2019-07-02,2019
0.05,NQU9,full_overnight,POC_ATOMIC,31520,31520,7880.125,752.2259648780338435510849304,1,c4e6fb327c7feebdba77,R03,2019-07-22,2019
0.05,NQM9,prior_rth,POC_ATOMIC,29581,29581,7395.375,4564.614080771884637728605788,1,c52966cfb5ec794a5891,R01,2019-03-20,2019
0.05,NQM9,prior_rth,POC_ATOMIC,29581,29581,7395.375,4564.614080771884637728605788,1,c52966cfb5ec794a5891,R02,2019-03-20,2019
