bin_ratio,contiguous,contract,family,poc_inside,profile_id,relationship_id,session_date,tpo_POC,tpo_VAH,tpo_VAL,tpo_value_area_bin_count,tpo_value_area_tpo_share,year
0.05,true,NQM9,prior_rth,true,ddd9a5fbd1292ab41144,R02,2019-04-29,7813.125,7820.5,7783.75,147,0.7028701218253148874664464175,2019
0.2,true,NQH9,opening_hour_rth,true,dde2eeec46e7c7679f19,R05,2019-01-24,6685.875,6705,6680.25,33,0.7124394184168012924071082391,2019
0.1,true,NQU9,midnight,true,ddf3a1ef3f779a340b55,R04,2019-08-15,7524.875,7551.25,7491.75,238,0.7001184132622853759621077561,2019
0.2,true,NQH9,full_overnight,true,de3204aa45e67ef18ca0,R03,2019-01-25,6734.75,6755,6708.5,93,0.704663212435233160621761658,2019
0.05,true,NQU9,prior_rth,true,de6ab99b64f8d0b545ee,R01,2019-08-01,7973.875,7992,7890.5,406,0.7005574136008918617614269788,2019
0.05,true,NQU9,prior_rth,true,de6ab99b64f8d0b545ee,R02,2019-08-01,7973.875,7992,7890.5,406,0.7005574136008918617614269788,2019
0.2,true,NQZ9,midnight,true,de8ace268a60f9660550,R04,2019-11-11,8221.875,8226.5,8217.75,35,0.7067530064754856614246068455,2019
0.05,true,NQZ9,prior_rth,true,dea22f775d825df0a8e9,R01,2019-10-07,7736.625,7773.5,7710.25,253,0.7017828200972447325769854133,2019
0.05,true,NQZ9,prior_rth,true,dea22f775d825df0a8e9,R02,2019-10-07,7736.625,7773.5,7710.25,253,0.7017828200972447325769854133,2019
0.05,true,NQU9,prior_rth,true,deaba8de8c4bd786838c,R01,2019-06-20,7655.625,7681,7645.75,141,0.7025993883792048929663608563,2019
0.05,true,NQU9,prior_rth,true,deaba8de8c4bd786838c,R02,2019-06-20,7655.625,7681,7645.75,141,0.7025993883792048929663608563,2019
0.1,true,NQZ9,opening_hour_rth,true,deb59cb5fd83bd1d454d,R05,2019-11-11,8223.875,8231.75,8215.25,66,0.7077577045696068012752391073,2019
0.1,true,NQZ9,midnight,true,decff2731f1b02b81d26,R04,2019-12-05,8311.875,8332.5,8305.75,107,0.7000269034167339252085014797,2019
0.05,true,NQM9,full_overnight,true,ded1bc9ee45cb8707db0,R03,2019-05-22,7443.875,7469.25,7433.25,144,0.7019967177242888402625820569,2019
0.1,true,NQM9,prior_rth,true,ded80ccfc98437162dc5,R01,2019-04-05,7560.875,7568.5,7538.5,120,0.7012987012987012987012987013,2019
0.1,true,NQM9,prior_rth,true,ded80ccfc98437162dc5,R02,2019-04-05,7560.875,7568.5,7538.5,120,0.7012987012987012987012987013,2019
0.1,true,NQZ9,full_overnight,true,dedee3b45e0d75d5c691,R03,2019-10-10,7692.625,7710.5,7646.5,256,0.7001089115254020116599397783,2019
0.2,true,NQM9,midnight,true,df0e9dca16b0c90d0432,R04,2019-06-04,7031.875,7057,7011.75,181,0.7003181336161187698833510074,2019
0.1,true,NQM9,prior_rth,true,df24ec4841a377104886,R01,2019-05-07,7755.625,7784.25,7739,181,0.7021244538194967605846014766,2019
0.1,true,NQM9,prior_rth,true,df24ec4841a377104886,R02,2019-05-07,7755.625,7784.25,7739,181,0.7021244538194967605846014766,2019
0.2,true,NQU9,prior_rth,true,df2842bfa284d332d5ca,R01,2019-09-16,7897.25,7908.5,7889.5,38,0.7092222986923606331727460427,2019
0.2,true,NQU9,prior_rth,true,df2842bfa284d332d5ca,R02,2019-09-16,7897.25,7908.5,7889.5,38,0.7092222986923606331727460427,2019
0.1,true,NQH9,midnight,true,df317ee14f1fb7f3287f,R04,2019-02-05,6933.375,6956.5,6930.5,104,0.7034459907223326706428098078,2019
0.2,true,NQM9,full_overnight,true,df538b6fe07e120e5aa3,R03,2019-04-03,7564.875,7573,7557.5,62,0.7025,2019
0.05,true,NQM9,opening_hour_rth,true,df5f9974b6a0548ede05,R05,2019-06-12,7496.125,7503.75,7485.75,72,0.7045604758757435558493060145,2019
0.2,true,NQZ9,midnight,true,dfa4bba4c38026f79e0a,R04,2019-12-02,8444.375,8456,8425,124,0.7044152342433434445567913718,2019
0.1,true,NQZ9,opening_hour_rth,true,dfa8da645f0bdd7bd5f5,R05,2019-09-25,7697.625,7717.75,7685.75,128,0.7012741859367626238791882964,2019
0.1,true,NQZ9,opening_hour_rth,true,dfc6c802ddbc719c9824,R05,2019-09-19,7961.875,7965,7950,60,0.7002583979328165374677002584,2019
0.05,true,NQM9,full_overnight,true,dff0e6ef034cc8a8fa74,R03,2019-05-29,7233.875,7254.25,7223.75,122,0.702346041055718475073313783,2019
0.05,true,NQZ9,midnight,true,dffe645e76d1c3baf46e,R04,2019-11-14,8254.375,8262.25,8247.5,59,0.7034093822096898231222763394,2019
0.1,true,NQH9,midnight,true,e0069e476d80c5ebd604,R04,2019-03-04,7196.125,7198.75,7187.5,45,0.7093952073031570939520730316,2019
0.1,true,NQZ9,prior_rth,true,e00b052e543dbf76d452,R01,2019-10-17,7923.375,7934.75,7918.5,65,0.702737940026075619295958279,2019
0.1,true,NQZ9,prior_rth,true,e00b052e543dbf76d452,R02,2019-10-17,7923.375,7934.75,7918.5,65,0.702737940026075619295958279,2019
0.1,true,NQH9,full_overnight,true,e016fb385ba063bcdfb3,R03,2019-02-19,7072.375,7085.25,7056.5,115,0.7029375258585022755482002482,2019
0.05,true,NQH9,full_overnight,true,e0173a1c621cc8ebd450,R03,2019-01-07,6457.125,6467.25,6422.75,178,0.703993884960825530288553411,2019
0.2,true,NQM9,prior_rth,true,e01a2303eb2e21fd762d,R01,2019-03-20,7395.375,7402.5,7378.5,96,0.7016737171234136472319293728,2019
0.2,true,NQM9,prior_rth,true,e01a2303eb2e21fd762d,R02,2019-03-20,7395.375,7402.5,7378.5,96,0.7016737171234136472319293728,2019
0.05,true,NQM9,opening_hour_rth,true,e02dfaabaef477ac1fcd,R05,2019-03-19,7386.375,7393.75,7382.5,45,0.7014218009478672985781990521,2019
0.2,true,NQM9,prior_rth,true,e03c5607dac0663a2943,R01,2019-03-27,7356.25,7411.5,7346.5,130,0.7021445591739475774424146148,2019
0.2,true,NQM9,prior_rth,true,e03c5607dac0663a2943,R02,2019-03-27,7356.25,7411.5,7346.5,130,0.7021445591739475774424146148,2019
0.05,true,NQU9,opening_hour_rth,true,e0c6f97f0640809c596c,R05,2019-09-11,7863.125,7867.25,7836,125,0.7001985440105890138980807412,2019
0.1,true,NQH9,midnight,true,e0cdfd8eb777418d9c3b,R04,2019-01-09,6586.875,6590.75,6573.25,70,0.7027954038758360487051963643,2019
0.1,true,NQM9,full_overnight,true,e0cec5dce9740f5c40ea,R03,2019-04-01,7473.875,7480.5,7464,66,0.702628193346811247932365374,2019
0.1,true,NQM9,midnight,true,e0d7a92f7a7a6461e551,R04,2019-03-28,7336.125,7343.75,7322.75,84,0.7012118679481821980777267029,2019
0.05,true,NQZ9,prior_rth,true,e1100cf79dc558606ccb,R01,2019-09-23,7845.375,7897.25,7810.75,346,0.7006949806949806949806949807,2019
0.05,true,NQZ9,prior_rth,true,e1100cf79dc558606ccb,R02,2019-09-23,7845.375,7897.25,7810.75,346,0.7006949806949806949806949807,2019
0.05,true,NQM9,full_overnight,true,e1191ebf632729c24f3f,R03,2019-06-06,7253.625,7263.5,7224.5,156,0.7053127101546738399462004035,2019
0.05,true,NQH9,opening_hour_rth,true,e15ef844e6bef0dd2e36,R05,2019-01-11,6597.625,6600.25,6583,69,0.7026854219948849104859335038,2019
0.2,true,NQM9,prior_rth,true,e181c5efd46406e08f69,R01,2019-06-10,7429.875,7440,7417.5,30,0.7034283353985956216439487815,2019
0.2,true,NQM9,prior_rth,true,e181c5efd46406e08f69,R02,2019-06-10,7429.875,7440,7417.5,30,0.7034283353985956216439487815,2019
0.1,true,NQH9,midnight,true,e1a81cdeed83b6cf86bd,R04,2019-02-04,6880.625,6885.75,6875.25,42,0.713740458015267175572519084,2019
0.1,true,NQZ9,prior_rth,true,e1e48cc0f6a798eb02f8,R01,2019-11-07,8194.875,8200.5,8181.25,77,0.7020655590480466995958688819,2019
0.1,true,NQZ9,prior_rth,true,e1e48cc0f6a798eb02f8,R02,2019-11-07,8194.875,8200.5,8181.25,77,0.7020655590480466995958688819,2019
0.05,true,NQH9,prior_rth,true,e21726444d1a39c2c93c,R01,2019-02-04,6893.375,6906.75,6863.75,172,0.7030366180410836558499553439,2019
0.05,true,NQH9,prior_rth,true,e21726444d1a39c2c93c,R02,2019-02-04,6893.375,6906.75,6863.75,172,0.7030366180410836558499553439,2019
0.1,true,NQU9,prior_rth,true,e22414af2f5827e80f0b,R01,2019-08-08,7474.875,7553.25,7462.5,121,0.7045454545454545454545454545,2019
0.1,true,NQU9,prior_rth,true,e22414af2f5827e80f0b,R02,2019-08-08,7474.875,7553.25,7462.5,121,0.7045454545454545454545454545,2019
0.05,true,NQH9,prior_rth,true,e230745eaae3a070a990,R01,2019-01-03,6340.625,6403,6321.25,327,0.7001974008883039973679881559,2019
0.05,true,NQH9,prior_rth,true,e230745eaae3a070a990,R02,2019-01-03,6340.625,6403,6321.25,327,0.7001974008883039973679881559,2019
0.2,true,NQU9,prior_rth,true,e248b6ff9b7ac5b7487d,R01,2019-07-02,7801.75,7812,7768,88,0.70016,2019
0.2,true,NQU9,prior_rth,true,e248b6ff9b7ac5b7487d,R02,2019-07-02,7801.75,7812,7768,88,0.70016,2019
0.2,true,NQM9,prior_rth,true,e2767dac4c92c548c0c4,R01,2019-05-30,7226.25,7239.5,7205,69,0.7062013676019806649375147371,2019
0.2,true,NQM9,prior_rth,true,e2767dac4c92c548c0c4,R02,2019-05-30,7226.25,7239.5,7205,69,0.7062013676019806649375147371,2019
0.2,true,NQU9,prior_rth,true,e288b20ee96fba062620,R01,2019-09-06,7852.75,7868.5,7847.5,42,0.7003379647014645137063462261,2019
0.2,true,NQU9,prior_rth,true,e288b20ee96fba062620,R02,2019-09-06,7852.75,7868.5,7847.5,42,0.7003379647014645137063462261,2019
0.05,true,NQZ9,prior_rth,true,e2b007409010bb0eeade,R01,2019-10-04,7632.125,7652.75,7557.75,380,0.7002125398512221041445270988,2019
0.05,true,NQZ9,prior_rth,true,e2b007409010bb0eeade,R02,2019-10-04,7632.125,7652.75,7557.75,380,0.7002125398512221041445270988,2019
0.1,true,NQU9,prior_rth,true,e2d0ea146985280b839f,R01,2019-08-23,7722.875,7746,7677,276,0.701547418415811245595219856,2019
0.1,true,NQU9,prior_rth,true,e2d0ea146985280b839f,R02,2019-08-23,7722.875,7746,7677,276,0.701547418415811245595219856,2019
0.2,true,NQM9,full_overnight,true,e2de561b3d77f6b17edf,R03,2019-03-27,7371.75,7389,7366.5,45,0.7049092849519743863393810032,2019
0.05,true,NQH9,full_overnight,true,e2e88eee066d69531f34,R03,2019-01-31,6864.375,6871,6853,72,0.7067878610174461222694619557,2019
0.2,true,NQM9,midnight,true,e30188e7a2fb61968cea,R04,2019-04-10,7602.375,7607.5,7598.5,36,0.7101449275362318840579710145,2019
0.2,true,NQU9,prior_rth,true,e302a39f0ea4ccd2cfd9,R01,2019-07-11,7917.375,7932,7908,32,0.7038924930491195551436515292,2019
0.2,true,NQU9,prior_rth,true,e302a39f0ea4ccd2cfd9,R02,2019-07-11,7917.375,7932,7908,32,0.7038924930491195551436515292,2019
0.1,true,NQU9,midnight,true,e30576c3fc2608f1e6d4,R04,2019-08-01,7869.875,7886,7861,100,0.700494517308105783702429585,2019
0.2,true,NQM9,full_overnight,true,e313b8bcf9badd9c992b,R03,2019-03-28,7315.25,7339.5,7311.5,56,0.7014379722154521082135023154,2019
0.05,true,NQH9,prior_rth,true,e36fd30b5c25f22273ce,R01,2019-01-30,6642.625,6660.25,6621.75,154,0.7001377884946606958318980365,2019
0.05,true,NQH9,prior_rth,true,e36fd30b5c25f22273ce,R02,2019-01-30,6642.625,6660.25,6621.75,154,0.7001377884946606958318980365,2019
0.2,true,NQH9,prior_rth,true,e3906c2b0535275cafc0,R01,2019-02-15,7042.125,7047.75,7008,53,0.703277990634312473392933163,2019
0.2,true,NQH9,prior_rth,true,e3906c2b0535275cafc0,R02,2019-02-15,7042.125,7047.75,7008,53,0.703277990634312473392933163,2019
0.2,true,NQH0,prior_rth,true,e39305ec35f426e9d96d,R01,2019-12-18,8607.375,8610.5,8603,30,0.7133858267716535433070866142,2019
0.2,true,NQH0,prior_rth,true,e39305ec35f426e9d96d,R02,2019-12-18,8607.375,8610.5,8603,30,0.7133858267716535433070866142,2019
0.05,true,NQU9,full_overnight,true,e3d2b0c1ca326310991c,R03,2019-08-27,7593.375,7599.75,7558.75,164,0.7018915267322910635012545841,2019
0.1,true,NQZ9,full_overnight,true,e3db9e72d72202fcfde8,R03,2019-09-25,7708.875,7742,7688.75,213,0.7012648324423001695136262877,2019
0.05,true,NQZ9,midnight,true,e3f508166412dd66465a,R04,2019-10-23,7846.125,7857.25,7841.25,64,0.7007299270072992700729927007,2019
0.05,true,NQH9,opening_hour_rth,true,e401ab3020d12001556c,R05,2019-01-25,6778.375,6783,6749.75,133,0.7036181678214010777521170131,2019
0.1,true,NQM9,midnight,true,e449e4dddf2ad8132d89,R04,2019-05-09,7573.125,7594.75,7559.25,142,0.7005467996140238018655516243,2019
0.2,true,NQU9,midnight,true,e4762d1683b0d1935e34,R04,2019-08-08,7592.75,7603,7580,46,0.7080366225839267548321464903,2019
0.1,true,NQH9,opening_hour_rth,true,e48a40b971d5b4a98679,R05,2019-01-30,6722.375,6727.75,6704.25,94,0.7028051554207733131159969674,2019
0.1,true,NQZ9,prior_rth,true,e49acfc9c84e3e77b412,R01,2019-11-11,8231.375,8248.5,8220.75,111,0.700617283950617283950617284,2019
0.1,true,NQZ9,prior_rth,true,e49acfc9c84e3e77b412,R02,2019-11-11,8231.375,8248.5,8220.75,111,0.700617283950617283950617284,2019
0.05,true,NQM9,prior_rth,true,e4b84ffb20c06060e6a9,R01,2019-04-01,7388.375,7395,7380,60,0.7008196721311475409836065574,2019
0.05,true,NQM9,prior_rth,true,e4b84ffb20c06060e6a9,R02,2019-04-01,7388.375,7395,7380,60,0.7008196721311475409836065574,2019
0.2,true,NQZ9,opening_hour_rth,true,e5343f31a256186dbe0c,R05,2019-09-19,7961.75,7965,7950,30,0.7013201320132013201320132013,2019
0.05,true,NQH9,midnight,true,e54f0eed75fd5295ff0b,R04,2019-03-06,7159.375,7161.75,7151.25,42,0.7092400998929718159115233678,2019
0.2,true,NQH9,midnight,true,e55eeb2173486a7f4a76,R04,2019-03-07,7096.125,7102.75,7084,75,0.7026683608640406607369758577,2019
0.1,true,NQU9,midnight,true,e56f66048e92f5449c5a,R04,2019-07-11,7948.125,7958,7942.25,63,0.703733987462523848460070864,2019
0.2,true,NQM9,midnight,true,e56feeb8631894828c91,R04,2019-06-11,7544.875,7566,7532.25,135,0.7008993327531186539019437192,2019
0.1,true,NQZ9,prior_rth,true,e581682c21c729ec0387,R01,2019-10-09,7647.375,7681.75,7641.25,162,0.7023683654049481920067667583,2019
0.1,true,NQZ9,prior_rth,true,e581682c21c729ec0387,R02,2019-10-09,7647.375,7681.75,7641.25,162,0.7023683654049481920067667583,2019
0.1,true,NQU9,opening_hour_rth,true,e5858712aba633057129,R05,2019-07-09,7793.375,7809.5,7782.5,108,0.706512042818911685994647636,2019
0.1,true,NQH0,full_overnight,true,e590260f1d3b3f42f202,R03,2019-12-20,8670.375,8679.5,8667,50,0.7121026894865525672371638142,2019
0.05,true,NQM9,prior_rth,true,e596d25c73ee71872bfe,R01,2019-04-12,7620.375,7634,7611.5,90,0.7070555971079531288955372725,2019
0.05,true,NQM9,prior_rth,true,e596d25c73ee71872bfe,R02,2019-04-12,7620.375,7634,7611.5,90,0.7070555971079531288955372725,2019
0.05,true,NQU9,prior_rth,true,e5e99b6a4485ff1aed14,R01,2019-08-20,7732.625,7743.75,7725.5,73,0.7009005145797598627787307033,2019
0.05,true,NQU9,prior_rth,true,e5e99b6a4485ff1aed14,R02,2019-08-20,7732.625,7743.75,7725.5,73,0.7009005145797598627787307033,2019
0.1,true,NQM9,prior_rth,true,e5ef002ac87bafa37f13,R01,2019-05-15,7440.375,7458.25,7401.75,226,0.7011568958793708566229039386,2019
0.1,true,NQM9,prior_rth,true,e5ef002ac87bafa37f13,R02,2019-05-15,7440.375,7458.25,7401.75,226,0.7011568958793708566229039386,2019
0.05,true,NQZ9,midnight,true,e5f8357ec15ae021cdef,R04,2019-12-04,8303.625,8314,8262.25,207,0.7000374251497005988023952096,2019
0.05,true,NQU9,prior_rth,true,e60653b3a14186216672,R01,2019-06-19,7678.125,7701.75,7661.75,160,0.7048519609362889474500077507,2019
0.05,true,NQU9,prior_rth,true,e60653b3a14186216672,R02,2019-06-19,7678.125,7701.75,7661.75,160,0.7048519609362889474500077507,2019
0.2,true,NQM9,opening_hour_rth,true,e60f1e59e45437261d59,R05,2019-04-26,7783.25,7794.5,7765.5,58,0.7112426035502958579881656805,2019
0.2,true,NQU9,opening_hour_rth,true,e64b03e66a5c4513badd,R05,2019-08-21,7754.25,7763.5,7747,33,0.7016666666666666666666666667,2019
0.2,true,NQU9,opening_hour_rth,true,e6628849c1fdd6d7f11c,R05,2019-07-30,7963.25,7971.5,7955.5,32,0.7040540540540540540540540541,2019
0.05,true,NQM9,prior_rth,true,e68c1774460a779c26c1,R01,2019-03-28,7333.625,7358.75,7288.75,280,0.7013081395348837209302325581,2019
0.05,true,NQM9,prior_rth,true,e68c1774460a779c26c1,R02,2019-03-28,7333.625,7358.75,7288.75,280,0.7013081395348837209302325581,2019
0.1,true,NQU9,midnight,true,e6dba7ac5639079e7413,R04,2019-07-19,7963.875,7969.25,7952,69,0.7053017484489565707839819515,2019
0.1,true,NQU9,full_overnight,true,e6e69c7ee61e1042f2dd,R03,2019-08-07,7494.625,7516.5,7439.5,308,0.7006084597903379517630672238,2019
0.2,true,NQH9,midnight,true,e70d1e52b5f38de38ef9,R04,2019-01-22,6741.375,6747,6730.75,65,0.7010983263598326359832635983,2019
0.2,true,NQM9,prior_rth,true,e76c24b5de127b3f5529,R01,2019-04-17,7678.625,7685.5,7673.25,49,0.708223587942639742464149839,2019
0.2,true,NQM9,prior_rth,true,e76c24b5de127b3f5529,R02,2019-04-17,7678.625,7685.5,7673.25,49,0.708223587942639742464149839,2019
0.2,true,NQU9,prior_rth,true,e77841076fdf72ec42ee,R01,2019-07-08,7861.125,7880.25,7821.75,78,0.7006141248720573183213920164,2019
0.2,true,NQU9,prior_rth,true,e77841076fdf72ec42ee,R02,2019-07-08,7861.125,7880.25,7821.75,78,0.7006141248720573183213920164,2019
0.1,true,NQU9,opening_hour_rth,true,e79df6eb4ffdbc02548e,R05,2019-07-11,7938.875,7943.75,7934,39,0.7034540859309182813816343724,2019
0.2,true,NQZ9,midnight,true,e7d847b6935185b6e6c2,R04,2019-11-15,8297.625,8300.5,8289.25,45,0.7056916426512968299711815562,2019
0.1,true,NQU9,midnight,true,e81e299303d6e3a59ed5,R04,2019-06-21,7743.375,7755,7739.75,61,0.7019053472649047326367547634,2019
0.2,true,NQZ9,opening_hour_rth,true,e830b9b33972680b7388,R05,2019-09-27,7755.75,7785,7743,84,0.7007092198581560283687943262,2019
0.1,true,NQU9,prior_rth,true,e8359390af9a48ce481a,R01,2019-07-19,7890.625,7901,7849,208,0.7020574534161490683229813665,2019
0.1,true,NQU9,prior_rth,true,e8359390af9a48ce481a,R02,2019-07-19,7890.625,7901,7849,208,0.7020574534161490683229813665,2019
0.2,true,NQH9,full_overnight,true,e846f1429c0c7eb576da,R03,2019-03-07,7099.625,7107.25,7088.5,75,0.7008755854204846263490124211,2019
0.2,true,NQZ9,midnight,true,e85f91b7082c54c9e7e9,R04,2019-12-09,8393.125,8396.5,8388.25,33,0.7149084568439407149084568439,2019
0.1,true,NQU9,prior_rth,true,e899eb08f6fe6cefa7f7,R01,2019-09-04,7595.75,7633,7591,84,0.7062000939408172851103804603,2019
0.1,true,NQU9,prior_rth,true,e899eb08f6fe6cefa7f7,R02,2019-09-04,7595.75,7633,7591,84,0.7062000939408172851103804603,2019
0.05,true,NQU9,full_overnight,true,e8d1c01bd3f75680cc05,R03,2019-08-07,7494.625,7516.5,7439.5,308,0.7006084597903379517630672238,2019
0.1,true,NQH0,midnight,true,e8d82c198808ef65c101,R04,2019-12-23,8718.875,8732.75,8712.5,81,0.7017819706498951781970649895,2019
0.2,true,NQH9,full_overnight,true,e8e6c43f4bc242fcc7e8,R03,2019-01-10,6565.25,6576.5,6556.5,40,0.7030766054098699153417303324,2019
0.1,true,NQU9,full_overnight,true,e8f8db67478c812cca18,R03,2019-06-19,7678.125,7683.5,7674.25,37,0.7052083333333333333333333333,2019
0.2,true,NQZ9,opening_hour_rth,true,e91f257293b6a344b8bf,R05,2019-09-20,7930.125,7935.75,7927.5,11,0.7401129943502824858757062147,2019
0.05,true,NQZ9,prior_rth,true,e91ff7eaaf604fccf50e,R01,2019-10-14,7881.625,7903.25,7872.25,124,0.7006098425755212026662884697,2019
0.05,true,NQZ9,prior_rth,true,e91ff7eaaf604fccf50e,R02,2019-10-14,7881.625,7903.25,7872.25,124,0.7006098425755212026662884697,2019
0.1,true,NQM9,midnight,true,e938d53a99f23ecba6a3,R04,2019-04-16,7679.875,7683.25,7670,53,0.7071112896745680996384089996,2019
0.2,true,NQH0,prior_rth,true,e941a5a18829033d6eee,R01,2019-12-19,8632.875,8636.25,8621.5,59,0.7004777655273796398382947446,2019
0.2,true,NQH0,prior_rth,true,e941a5a18829033d6eee,R02,2019-12-19,8632.875,8636.25,8621.5,59,0.7004777655273796398382947446,2019
0.05,true,NQM9,opening_hour_rth,true,e945339126277d4e3614,R05,2019-04-16,7672.125,7685.5,7668.25,69,0.7104591836734693877551020408,2019
0.1,true,NQM9,full_overnight,true,e97f8e25f659af88f920,R03,2019-04-26,7806.375,7810.25,7791.75,74,0.7006713912719134651249533756,2019
0.05,true,NQZ9,opening_hour_rth,true,e992ae2ce76537d6c3db,R05,2019-10-11,7882.125,7889,7868.75,81,0.7008264462809917355371900826,2019
0.2,true,NQZ9,opening_hour_rth,true,e9c43f1f66d8e0170f12,R05,2019-10-23,7877.375,7884.75,7866,75,0.7088803088803088803088803089,2019
0.1,true,NQH9,opening_hour_rth,true,e9eeed3c4fa53e4804ad,R05,2019-02-07,6920.125,6934,6917,68,0.7068381855111712931618144888,2019
0.05,true,NQM9,prior_rth,true,e9f4258a21f202385e22,R01,2019-05-03,7726.875,7746,7691,220,0.7005952380952380952380952381,2019
0.05,true,NQM9,prior_rth,true,e9f4258a21f202385e22,R02,2019-05-03,7726.875,7746,7691,220,0.7005952380952380952380952381,2019
0.1,true,NQZ9,full_overnight,true,ea08ade7258b5fe2cabf,R03,2019-10-08,7774.375,7784.25,7698,345,0.7013842375530252288457244921,2019
0.2,true,NQM9,prior_rth,true,ea301a21208b93d8c580,R01,2019-04-26,7843.625,7856.75,7832.5,97,0.7011002444987775061124694377,2019
0.2,true,NQM9,prior_rth,true,ea301a21208b93d8c580,R02,2019-04-26,7843.625,7856.75,7832.5,97,0.7011002444987775061124694377,2019
0.05,true,NQM9,full_overnight,true,ea3635192ac6423bc908,R03,2019-05-14,7361.875,7390.5,7347.25,173,0.7031747775458640008788311546,2019
0.05,true,NQZ9,opening_hour_rth,true,ea4539ac4fd8300c6002,R05,2019-11-06,8194.875,8200.25,8192.25,32,0.7006302521008403361344537815,2019
0.2,true,NQM9,midnight,true,ea59b80f182701071981,R04,2019-04-26,7806.375,7810.5,7795.25,61,0.7032520325203252032520325203,2019
0.1,true,NQU9,full_overnight,true,ea70899fd7a6ee66481e,R03,2019-07-31,7993.625,7996.5,7987.5,36,0.7078899819313390885364384662,2019
0.05,true,NQU9,prior_rth,true,ea73ff1fc2ad78c31471,R01,2019-06-18,7562.625,7570.5,7555.25,61,0.7057858983368470367767627079,2019
0.05,true,NQU9,prior_rth,true,ea73ff1fc2ad78c31471,R02,2019-06-18,7562.625,7570.5,7555.25,61,0.7057858983368470367767627079,2019
0.05,true,NQH9,midnight,true,ea8b02531f165684a68b,R04,2019-02-07,6953.375,6972,6940.75,125,0.7054967221381744831064044377,2019
0.05,true,NQM9,midnight,true,eae290fe5352cc3082af,R04,2019-05-07,7745.375,7781,7721.5,238,0.7037320574162679425837320574,2019
0.2,true,NQZ9,prior_rth,true,eb0584efe9a1ad9cff8a,R01,2019-12-10,8390.375,8410,8371.25,155,0.700182815356489945155393053,2019
0.2,true,NQZ9,prior_rth,true,eb0584efe9a1ad9cff8a,R02,2019-12-10,8390.375,8410,8371.25,155,0.700182815356489945155393053,2019
0.05,true,NQZ9,opening_hour_rth,true,eb2c407b88615cc6d301,R05,2019-10-01,7835.375,7840.25,7776.25,256,0.7033149171270718232044198895,2019
0.05,true,NQU9,opening_hour_rth,true,eb359e5763446e56a0e3,R05,2019-06-26,7700.125,7706.25,7684,89,0.7046742209631728045325779037,2019
0.2,true,NQM9,full_overnight,true,eb45f697411c09edf305,R03,2019-05-07,7756.5,7765,7735,30,0.7025103034844511052828774822,2019
0.1,true,NQU9,opening_hour_rth,true,eb5ee5dfee20e40cc150,R05,2019-06-24,7768.125,7773.25,7761,49,0.7057313943541488451668092387,2019
0.2,true,NQU9,opening_hour_rth,true,eb74113b126492fd8043,R05,2019-06-26,7700.25,7706.5,7684,45,0.710027100271002710027100271,2019
0.2,true,NQM9,midnight,true,eb859f340045a2db3ba2,R04,2019-03-15,7293.625,7303,7287.75,61,0.7026652821045344409830391139,2019
0.05,true,NQH9,full_overnight,true,eba11d31e5565b2538d3,R03,2019-02-05,6933.375,6951.5,6929.75,87,0.7023337736679876706296785557,2019
0.05,true,NQU9,midnight,true,ebad19d43f5700bb1a11,R04,2019-09-11,7828.125,7836,7817.25,75,0.704750346740638002773925104,2019
0.1,true,NQM9,opening_hour_rth,true,ebbc90e1ac746db81b3f,R05,2019-03-14,7282.875,7286.25,7273,53,0.7096498719043552519214346712,2019
0.2,true,NQZ9,prior_rth,true,ebc07e43c3c060d00798,R01,2019-10-09,7647.375,7681.5,7641,54,0.7009098914000587026709715292,2019
0.2,true,NQZ9,prior_rth,true,ebc07e43c3c060d00798,R02,2019-10-09,7647.375,7681.5,7641,54,0.7009098914000587026709715292,2019
0.1,true,NQU9,prior_rth,true,ebc568385922f4196a41,R01,2019-08-07,7508.25,7535.5,7473,125,0.7022900763358778625954198473,2019
0.1,true,NQU9,prior_rth,true,ebc568385922f4196a41,R02,2019-08-07,7508.25,7535.5,7473,125,0.7022900763358778625954198473,2019
0.05,true,NQU9,full_overnight,true,ebcbe7ab41b5a8ca7762,R03,2019-08-08,7585.875,7606.25,7571.75,138,0.7002708650753343490773658371,2019
0.05,true,NQZ9,full_overnight,true,ebf77c785c734c2bb593,R03,2019-11-27,8418.375,8429.5,8408,86,0.7020187659937446687517770827,2019
0.2,true,NQM9,prior_rth,true,ebf8e130047d10d1fcb8,R01,2019-04-10,7593.25,7610.5,7589,43,0.7029995775242923531896915927,2019
0.2,true,NQM9,prior_rth,true,ebf8e130047d10d1fcb8,R02,2019-04-10,7593.25,7610.5,7589,43,0.7029995775242923531896915927,2019
0.2,true,NQH9,opening_hour_rth,true,ebfed9fd1b0d2bab0f40,R05,2019-02-13,7057.25,7062,7045,34,0.7049180327868852459016393443,2019
0.2,true,NQZ9,prior_rth,true,ec1c0e14c2709a1a603f,R01,2019-12-02,8440.875,8446.75,8424.25,90,0.7015315651849084796413896152,2019
0.2,true,NQZ9,prior_rth,true,ec1c0e14c2709a1a603f,R02,2019-12-02,8440.875,8446.75,8424.25,90,0.7015315651849084796413896152,2019
0.1,true,NQM9,prior_rth,true,ec1eae6609ed59171646,R01,2019-03-26,7345.875,7353.5,7313.5,160,0.7009366888613023360794492721,2019
