bin_ratio,contract,family,mean_active_tpo,mean_active_volume,positive_tpo_bins,positive_volume_bins,profile_id,relationship_id,session_date,year
0.05,NQH9,midnight,27.61739130434782608695652174,465.9391304347826086956521739,115,115,0465e628b3aaa68d1ad9,R04,2019-02-12,2019
0.1,NQM9,opening_hour_rth,8.710526315789473684210526316,799.903508771929824561403509,114,114,046b29c18c22be6779e3,R05,2019-04-02,2019
0.2,NQZ9,prior_rth,13.93355481727574750830564784,1288.833887043189368770764114,301,301,04865b258e647447838a,R01,2019-10-02,2019
0.2,NQZ9,prior_rth,13.93355481727574750830564784,1288.833887043189368770764114,301,301,04865b258e647447838a,R02,2019-10-02,2019
0.2,NQH9,prior_rth,19.10652920962199312714776632,1184.312714776632302405498282,291,291,04bdfa3b59b637306de4,R01,2019-02-21,2019
0.2,NQH9,prior_rth,19.10652920962199312714776632,1184.312714776632302405498282,291,291,04bdfa3b59b637306de4,R02,2019-02-21,2019
0.05,NQM9,midnight,22.06779661016949152542372881,400.5847457627118644067796611,118,118,04cbd1e38de0aa2aa744,R04,2019-04-11,2019
0.1,NQM9,prior_rth,25.61458333333333333333333333,692.8802083333333333333333328,192,192,04de1e3b8f46d6567145,R01,2019-06-17,2019
0.1,NQM9,prior_rth,25.61458333333333333333333333,692.8802083333333333333333328,192,192,04de1e3b8f46d6567145,R02,2019-06-17,2019
0.05,NQZ9,full_overnight,27.32203389830508474576271186,384.6779661016949152542372882,236,236,04f18b1a952e5fd726eb,R03,2019-09-26,2019
0.1,NQM9,midnight,18.89090909090909090909090909,393.3393939393939393939393937,165,165,051509658ab53e24126b,R04,2019-05-03,2019
0.05,NQM9,full_overnight,31.65116279069767441860465116,514.6124031007751937984496126,129,129,051c9cd2d907f39f3a34,R03,2019-04-30,2019
0.2,NQM9,prior_rth,23.19512195121951219512195122,3189.609756097560975609756098,123,123,051da0627cf43b3c5b9c,R01,2019-06-06,2019
0.2,NQM9,prior_rth,23.19512195121951219512195122,3189.609756097560975609756098,123,123,051da0627cf43b3c5b9c,R02,2019-06-06,2019
0.1,NQZ9,midnight,17.97340425531914893617021277,406.7819148936170212765957446,188,188,055dedfeb3c0c818532c,R04,2019-12-12,2019
0.1,NQH9,opening_hour_rth,5.946601941747572815533980583,457.6262135922330097087378643,206,206,05713eba6987ad57fa7b,R05,2019-01-16,2019
0.05,NQU9,full_overnight,21.43564356435643564356435644,293.9273927392739273927392738,303,303,0579ef503bd84658f7f5,R03,2019-06-27,2019
0.05,NQZ9,full_overnight,39.91964285714285714285714286,536.8214285714285714285714288,112,112,057c6d4bf33fa1fcc9e1,R03,2019-10-25,2019
0.2,NQM9,opening_hour_rth,7.736842105263157894736842105,1237.694736842105263157894734,95,95,058748e7acf0ed1b7e5f,R05,2019-03-26,2019
0.2,NQZ9,opening_hour_rth,9.974358974358974358974358974,753.3205128205128205128205128,78,78,058ae53784ce9ba8803f,R05,2019-09-16,2019
0.2,NQU9,full_overnight,23.64935064935064935064935065,695.087662337662337662337661,308,308,05904b96ffaaac5ae39b,R03,2019-08-07,2019
0.2,NQM9,full_overnight,31.609375,1272.101562500000000000000002,128,128,05f6f8eeda23110c88d4,R03,2019-05-08,2019
0.1,NQH9,opening_hour_rth,10.14035087719298245614035088,583.7719298245614035087719299,171,171,062b060c3f69e5a91737,R05,2019-02-11,2019
0.05,NQH9,opening_hour_rth,7.084745762711864406779661017,428.5635593220338983050847483,236,236,0633f8fbe556118e5f15,R05,2019-01-10,2019
0.1,NQZ9,opening_hour_rth,7.82300884955752212389380531,665.2212389380530973451327433,113,113,0646af964f2a8be773e7,R05,2019-11-15,2019
0.1,NQH9,full_overnight,27.11157024793388429752066116,345.6611570247933884297520663,242,242,0662bc9c9e90dc0fbc5a,R03,2019-02-08,2019
0.2,NQU9,prior_rth,20.21192052980132450331125828,1893.867549668874172185430466,151,151,067041948b9e1abf44c8,R01,2019-08-30,2019
0.2,NQU9,prior_rth,20.21192052980132450331125828,1893.867549668874172185430466,151,151,067041948b9e1abf44c8,R02,2019-08-30,2019
0.1,NQZ9,full_overnight,26.22374429223744292237442922,449.7579908675799086757990863,219,219,06988566e83b69384aa8,R03,2019-12-05,2019
0.1,NQZ9,full_overnight,20.36151603498542274052478134,304.1953352769679300291545181,343,343,0700656d6b25e755c073,R03,2019-09-19,2019
0.1,NQH9,full_overnight,31.46017699115044247787610619,381.4424778761061946902654869,226,226,071e85393faf32e31f3d,R03,2019-01-23,2019
0.05,NQH9,full_overnight,25.66666666666666666666666667,357.4474885844748858447488586,219,219,07230e42dace37167022,R03,2019-02-07,2019
0.1,NQU9,prior_rth,21.32258064516129032258064516,1932.870967741935483870967741,155,155,07353da5bfa847aa5e31,R01,2019-08-19,2019
0.1,NQU9,prior_rth,21.32258064516129032258064516,1932.870967741935483870967741,155,155,07353da5bfa847aa5e31,R02,2019-08-19,2019
0.2,NQZ9,midnight,17.93220338983050847457627119,283.3008474576271186440677964,236,236,0764b5bcc218fc32db45,R04,2019-09-26,2019
0.2,NQU9,opening_hour_rth,10.5875,1776.887500000000000000000005,80,80,07668f7f0d3bc59c4938,R05,2019-08-05,2019
0.2,NQZ9,opening_hour_rth,4.203539823008849557522123894,609.3893805309734513274336283,113,113,07684ad2ed1b6ad543ea,R05,2019-10-15,2019
0.05,NQU9,midnight,20.48898678414096916299559471,356.0969162995594713656387664,227,227,076b15efbb838ee82fe1,R04,2019-08-01,2019
0.2,NQM9,full_overnight,21.8268656716417910447761194,346.0328358208955223880597021,335,335,078372cbd7cb8c6f890b,R03,2019-05-22,2019
0.1,NQU9,midnight,18.0228136882129277566539924,268.4562737642585551330798477,263,263,078a81d34df66617d350,R04,2019-06-27,2019
0.05,NQH9,midnight,23.284,301.2559999999999999999999999,250,250,079254cfeee26b708eca,R04,2019-01-08,2019
0.1,NQH9,prior_rth,19.12378640776699029126213592,1218.524271844660194174757284,412,412,07c007da4aec0d18d608,R01,2019-02-08,2019
0.1,NQH9,prior_rth,19.12378640776699029126213592,1218.524271844660194174757284,412,412,07c007da4aec0d18d608,R02,2019-02-08,2019
0.05,NQH9,midnight,25.03088803088803088803088803,297.1621621621621621621621623,259,259,07c96ffa331e94f35288,R04,2019-01-07,2019
0.05,NQH9,opening_hour_rth,6.061290322580645161290322581,409.9677419354838709677419355,310,310,07ceedc59a5b7345aa95,R05,2019-01-08,2019
0.05,NQH9,full_overnight,19.61748633879781420765027322,265.6010928961748633879781422,366,366,07da0723d643382408b7,R03,2019-01-25,2019
0.05,NQZ9,midnight,16.64965986394557823129251701,316.8537414965986394557823126,294,294,081ab55b817680ba6c38,R04,2019-09-25,2019
0.05,NQM9,prior_rth,22.54577464788732394366197183,1137.95422535211267605633803,284,284,0822807a469ab6288aed,R01,2019-03-29,2019
0.05,NQM9,prior_rth,22.54577464788732394366197183,1137.95422535211267605633803,284,284,0822807a469ab6288aed,R02,2019-03-29,2019
0.1,NQU9,prior_rth,17.78431372549019607843137255,1474.661764705882352941176468,204,204,082ff18297fa2dba054e,R01,2019-08-29,2019
0.1,NQU9,prior_rth,17.78431372549019607843137255,1474.661764705882352941176468,204,204,082ff18297fa2dba054e,R02,2019-08-29,2019
0.05,NQU9,opening_hour_rth,6.835227272727272727272727273,449.9602272727272727272727277,176,176,083eb82236507989083c,R05,2019-07-19,2019
0.1,NQM9,prior_rth,22.25174825174825174825174825,1745.72027972027972027972028,143,143,084ad169501128272003,R01,2019-04-15,2019
0.1,NQM9,prior_rth,22.25174825174825174825174825,1745.72027972027972027972028,143,143,084ad169501128272003,R02,2019-04-15,2019
0.1,NQH9,prior_rth,24.91803278688524590163934426,1533.102459016393442622950823,244,244,085211a2d63fb28808ad,R01,2019-03-07,2019
0.1,NQH9,prior_rth,24.91803278688524590163934426,1533.102459016393442622950823,244,244,085211a2d63fb28808ad,R02,2019-03-07,2019
0.2,NQU9,opening_hour_rth,4.108433734939759036144578313,652.5120481927710843373493994,166,166,08a63337693bf2ebbbef,R05,2019-09-05,2019
0.1,NQZ9,opening_hour_rth,7.065420560747663551401869159,656.0000000000000000000000001,107,107,08ab6cf5660cd82f53ec,R05,2019-12-13,2019
0.05,NQM9,midnight,19.97435897435897435897435897,294.7435897435897435897435903,117,117,08b1e2d4522627a87409,R04,2019-04-22,2019
0.1,NQU9,opening_hour_rth,8.935251798561151079136690647,795.9568345323741007194244626,139,139,08d08ca6f64c567b3e9d,R05,2019-08-23,2019
0.2,NQZ9,full_overnight,32.72222222222222222222222222,847.729166666666666666666666,144,144,08dc037d54e36661a0f8,R03,2019-10-04,2019
0.1,NQU9,full_overnight,37.50561797752808988764044944,520.8314606741573033707865176,267,267,08ec3c2b283ea40e2a97,R03,2019-08-09,2019
0.2,NQM9,midnight,22.06779661016949152542372881,400.5847457627118644067796611,118,118,08f0fb5fbd9f44d63ea3,R04,2019-04-11,2019
0.05,NQZ9,opening_hour_rth,6.849056603773584905660377358,472.3584905660377358490566039,159,159,08fc0a255bef21ef6773,R05,2019-10-29,2019
0.2,NQZ9,midnight,23.27526132404181184668989547,377.0174216027874564459930317,287,287,09066f1393416a514a81,R04,2019-10-04,2019
0.1,NQM9,full_overnight,24.27868852459016393442622951,362.3934426229508196721311464,366,366,0908bc9d51557b7e5beb,R03,2019-05-16,2019
0.1,NQM9,prior_rth,13.78423236514522821576763485,1081.431535269709543568464729,241,241,090b2dc2ef509d8b26c4,R01,2019-04-16,2019
0.1,NQM9,prior_rth,13.78423236514522821576763485,1081.431535269709543568464729,241,241,090b2dc2ef509d8b26c4,R02,2019-04-16,2019
0.2,NQH9,midnight,21.81042654028436018957345972,319.952606635071090047393365,211,211,092e9a18c3bd0dc0b3ca,R04,2019-01-25,2019
0.05,NQZ9,full_overnight,33.51190476190476190476190476,416.9107142857142857142857143,168,168,09488104ce501c9b23a9,R03,2019-09-24,2019
0.05,NQU9,opening_hour_rth,10.70469798657718120805369128,594.5838926174496644295302015,149,149,095dd4dc84a29664f7ca,R05,2019-08-27,2019
0.2,NQZ9,prior_rth,24.22962962962962962962962963,1474.474074074074074074074073,135,135,097139e698ef4292cd3e,R01,2019-11-27,2019
0.2,NQZ9,prior_rth,24.22962962962962962962962963,1474.474074074074074074074073,135,135,097139e698ef4292cd3e,R02,2019-11-27,2019
0.2,NQZ9,opening_hour_rth,11.375,992.2916666666666666666666672,72,72,0978f286bb16c5be3715,R05,2019-10-09,2019
0.1,NQZ9,prior_rth,26.45251396648044692737430168,1648.011173184357541899441342,179,179,097e617200cc07f921e2,R01,2019-11-14,2019
0.1,NQZ9,prior_rth,26.45251396648044692737430168,1648.011173184357541899441342,179,179,097e617200cc07f921e2,R02,2019-11-14,2019
0.1,NQZ9,prior_rth,17.54527559055118110236220472,891.7322834645669291338582685,508,508,099cccebbddbef51152d,R01,2019-10-03,2019
0.1,NQZ9,prior_rth,17.54527559055118110236220472,891.7322834645669291338582685,508,508,099cccebbddbef51152d,R02,2019-10-03,2019
0.2,NQU9,prior_rth,22.5298013245033112582781457,2191.933774834437086092715228,151,151,09b55eb97da68b9d6857,R01,2019-09-11,2019
0.2,NQU9,prior_rth,22.5298013245033112582781457,2191.933774834437086092715228,151,151,09b55eb97da68b9d6857,R02,2019-09-11,2019
0.1,NQM9,prior_rth,14.47893915756630265210608424,861.3369734789391575663026484,641,641,09bd4f0b2ab0ed6b2d34,R01,2019-03-25,2019
0.1,NQM9,prior_rth,14.47893915756630265210608424,861.3369734789391575663026484,641,641,09bd4f0b2ab0ed6b2d34,R02,2019-03-25,2019
0.05,NQM9,midnight,23.01960784313725490196078431,363.3823529411764705882352939,102,102,09d0847a9ab25c469fa0,R04,2019-03-18,2019
0.1,NQZ9,prior_rth,19.57429718875502008032128514,1130.983935742971887550200805,249,249,09d3320deb2ecf905b4b,R01,2019-10-30,2019
0.1,NQZ9,prior_rth,19.57429718875502008032128514,1130.983935742971887550200805,249,249,09d3320deb2ecf905b4b,R02,2019-10-30,2019
0.2,NQZ9,midnight,26.3795180722891566265060241,321.885542168674698795180723,166,166,09f6c8e967a160f53ff9,R04,2019-10-01,2019
0.05,NQU9,midnight,25.09677419354838709677419355,283.879032258064516129032258,124,124,0a04443fb8f6d415bb04,R04,2019-06-28,2019
0.1,NQH9,prior_rth,34.87078651685393258426966292,1556.651685393258426966292136,178,178,0a2fca64484d739709f2,R01,2019-01-14,2019
0.1,NQH9,prior_rth,34.87078651685393258426966292,1556.651685393258426966292136,178,178,0a2fca64484d739709f2,R02,2019-01-14,2019
0.2,NQZ9,prior_rth,16.01492537313432835820895522,1883.380597014925373134328357,134,134,0a410a86fec0a6e453fb,R01,2019-11-19,2019
0.2,NQZ9,prior_rth,16.01492537313432835820895522,1883.380597014925373134328357,134,134,0a410a86fec0a6e453fb,R02,2019-11-19,2019
0.05,NQZ9,prior_rth,19.67894736842105263157894737,1060.610526315789473684210524,190,190,0a45459c2deb6a72eb37,R01,2019-12-12,2019
0.05,NQZ9,prior_rth,19.67894736842105263157894737,1060.610526315789473684210524,190,190,0a45459c2deb6a72eb37,R02,2019-12-12,2019
0.1,NQU9,midnight,33.92857142857142857142857143,482.6845238095238095238095243,168,168,0a582a1c932f6a9a0673,R04,2019-09-12,2019
0.2,NQU9,midnight,31.56521739130434782608695652,811.173913043478260869565217,69,69,0a62afc55b4e17424852,R04,2019-07-09,2019
0.1,NQU9,prior_rth,17.20775623268698060941828255,1688.659279778393351800554013,361,361,0a9cc7290767f07e2082,R01,2019-08-06,2019
0.1,NQU9,prior_rth,17.20775623268698060941828255,1688.659279778393351800554013,361,361,0a9cc7290767f07e2082,R02,2019-08-06,2019
0.2,NQZ9,prior_rth,17.87553648068669527896995708,828.763948497854077253218885,233,233,0aaae07d62d68736ed32,R01,2019-10-22,2019
0.2,NQZ9,prior_rth,17.87553648068669527896995708,828.763948497854077253218885,233,233,0aaae07d62d68736ed32,R02,2019-10-22,2019
0.1,NQZ9,midnight,34.45771144278606965174129353,422.8059701492537313432835819,201,201,0aacc0dc0267ac53b5ff,R04,2019-10-10,2019
0.05,NQM9,prior_rth,20.96319018404907975460122699,1712.889570552147239263803683,163,163,0acf041fdfc7628f9a32,R01,2019-04-17,2019
0.05,NQM9,prior_rth,20.96319018404907975460122699,1712.889570552147239263803683,163,163,0acf041fdfc7628f9a32,R02,2019-04-17,2019
0.05,NQM9,prior_rth,14.48307692307692307692307692,1078.181538461538461538461537,325,325,0ad57fe7f98cf937d8c0,R01,2019-05-06,2019
0.05,NQM9,prior_rth,14.48307692307692307692307692,1078.181538461538461538461537,325,325,0ad57fe7f98cf937d8c0,R02,2019-05-06,2019
0.05,NQM9,midnight,35.52173913043478260869565217,588.7934782608695652173913046,92,92,0ae69ad8bbe2d6c0aa7c,R04,2019-04-04,2019
0.2,NQM9,prior_rth,19.38043478260869565217391304,1838.815217391304347826086957,184,184,0afb7d534b438ac2c520,R01,2019-05-29,2019
0.2,NQM9,prior_rth,19.38043478260869565217391304,1838.815217391304347826086957,184,184,0afb7d534b438ac2c520,R02,2019-05-29,2019
0.05,NQZ9,opening_hour_rth,6.354166666666666666666666667,475.322916666666666666666666,192,192,0b02418abb8ec6f1b171,R05,2019-10-30,2019
0.05,NQM9,opening_hour_rth,10.69230769230769230769230769,851.8034188034188034188034185,117,117,0b1b28dd302f157cdc60,R05,2019-03-20,2019
0.2,NQU9,midnight,22.97391304347826086956521739,336.5652173913043478260869565,115,115,0b2a7739e0888666cc70,R04,2019-07-15,2019
0.05,NQU9,prior_rth,23.28648648648648648648648649,1285.437837837837837837837838,185,185,0b5025b1c2a3c7c6f45d,R01,2019-07-01,2019
0.05,NQU9,prior_rth,23.28648648648648648648648649,1285.437837837837837837837838,185,185,0b5025b1c2a3c7c6f45d,R02,2019-07-01,2019
0.05,NQU9,opening_hour_rth,10.7247706422018348623853211,627.8440366972477064220183486,109,109,0b5a1d0f834fa9cf52da,R05,2019-06-24,2019
0.05,NQM9,prior_rth,12.64426877470355731225296443,719.7430830039525691699604727,253,253,0b8a860e7fe5e4adf6d5,R01,2019-04-23,2019
0.05,NQM9,prior_rth,12.64426877470355731225296443,719.7430830039525691699604727,253,253,0b8a860e7fe5e4adf6d5,R02,2019-04-23,2019
0.1,NQM9,midnight,19.97435897435897435897435897,294.7435897435897435897435903,117,117,0b8d558af57fa9de1272,R04,2019-04-22,2019
0.1,NQH0,midnight,18.04109589041095890410958904,352.8698630136986301369863015,146,146,0b9bfa8ccccc172dc06b,R04,2019-12-16,2019
0.05,NQM9,opening_hour_rth,9.971311475409836065573770492,564.8278688524590163934426221,244,244,0bae6ac431a949a1da04,R05,2019-05-08,2019
0.05,NQM9,opening_hour_rth,8.24,751.4960000000000000000000001,125,125,0bb0b5de6b994d35dbde,R05,2019-04-24,2019
0.2,NQH9,full_overnight,25.66666666666666666666666667,357.4474885844748858447488586,219,219,0bcb36046200a446ff41,R03,2019-02-07,2019
0.05,NQZ9,midnight,17.08362369337979094076655052,253.4041811846689895470383275,287,287,0be2945538f7e7b4b9e2,R04,2019-09-23,2019
0.05,NQM9,midnight,27.91061452513966480446927374,700.5977653631284916201117313,179,179,0bf3b03454f7ca99f1ba,R04,2019-05-10,2019
0.1,NQM9,prior_rth,21.33510638297872340425531915,1387.675531914893617021276602,188,188,0c2d2e419d84deb31ff9,R01,2019-04-12,2019
0.1,NQM9,prior_rth,21.33510638297872340425531915,1387.675531914893617021276602,188,188,0c2d2e419d84deb31ff9,R02,2019-04-12,2019
0.2,NQU9,opening_hour_rth,8.630952380952380952380952381,1302.821428571428571428571436,84,84,0c3dd91eb1cebb5a357c,R05,2019-06-20,2019
0.05,NQZ9,full_overnight,15.97966101694915254237288136,317.2271186440677966101694916,295,295,0c6de2dc428267f7e3c7,R03,2019-12-06,2019
0.2,NQZ9,opening_hour_rth,3.886462882096069868995633188,671.6986899563318777292576463,229,229,0c7d1e957bb651b435f2,R05,2019-12-02,2019
0.05,NQZ9,prior_rth,35.125,1134.931250000000000000000001,160,160,0cb71717ddd279d7666a,R01,2019-09-17,2019
0.05,NQZ9,prior_rth,35.125,1134.931250000000000000000001,160,160,0cb71717ddd279d7666a,R02,2019-09-17,2019
0.2,NQZ9,full_overnight,30.91044776119402985074626866,461.8208955223880597014925369,134,134,0cc3f8e56c8732825a5b,R03,2019-10-28,2019
0.2,NQZ9,midnight,26.8627450980392156862745098,449.8954248366013071895424839,153,153,0cce1658cac3b92aebf8,R04,2019-10-23,2019
0.1,NQH0,prior_rth,26.92592592592592592592592593,1612.802469135802469135802468,81,81,0ce05766570429554c02,R01,2019-12-26,2019
0.1,NQH0,prior_rth,26.92592592592592592592592593,1612.802469135802469135802468,81,81,0ce05766570429554c02,R02,2019-12-26,2019
0.2,NQH9,prior_rth,21.36666666666666666666666667,1260.15238095238095238095238,210,210,0d08a8204d48b048b0f2,R01,2019-02-26,2019
0.2,NQH9,prior_rth,21.36666666666666666666666667,1260.15238095238095238095238,210,210,0d08a8204d48b048b0f2,R02,2019-02-26,2019
0.05,NQU9,prior_rth,10.52688172043010752688172043,690.0537634408602150537634409,372,372,0d1bde90229eea8adf42,R01,2019-07-10,2019
0.05,NQU9,prior_rth,10.52688172043010752688172043,690.0537634408602150537634409,372,372,0d1bde90229eea8adf42,R02,2019-07-10,2019
0.1,NQU9,midnight,32.78888888888888888888888889,489.9888888888888888888888888,90,90,0d4cee875b34ec03eafb,R04,2019-07-12,2019
0.1,NQH9,full_overnight,37.42523364485981308411214953,475.2102803738317757009345808,214,214,0d57b696aca9080570bf,R03,2019-01-24,2019
0.05,NQZ9,full_overnight,35.86470588235294117647058824,655.6647058823529411764705888,170,170,0d6b2db3a7af0716b2c9,R03,2019-11-20,2019
0.2,NQZ9,opening_hour_rth,7.217391304347826086956521739,1210.880434782608695652173905,92,92,0d7bd8859e09af605ffb,R05,2019-10-08,2019
0.2,NQH9,prior_rth,23.59482758620689655172413793,2458.456896551724137931034482,116,116,0d9363784086d804b46f,R01,2019-03-06,2019
0.2,NQH9,prior_rth,23.59482758620689655172413793,2458.456896551724137931034482,116,116,0d9363784086d804b46f,R02,2019-03-06,2019
0.1,NQU9,prior_rth,19.58083832335329341317365269,952.796407185628742514970059,334,334,0e244ca266d8c825311e,R01,2019-06-20,2019
0.1,NQU9,prior_rth,19.58083832335329341317365269,952.796407185628742514970059,334,334,0e244ca266d8c825311e,R02,2019-06-20,2019
0.1,NQZ9,midnight,13.53468208092485549132947977,326.6127167630057803468208113,346,346,0e29ff85a9442bbb9678,R04,2019-12-10,2019
0.2,NQU9,midnight,28.88165680473372781065088757,396.6568047337278106508875741,169,169,0e36b37cbe4f7dcb401b,R04,2019-06-21,2019
0.1,NQH9,opening_hour_rth,6.571428571428571428571428571,447.8816326530612244897959184,245,245,0e39210219633f003086,R05,2019-02-21,2019
0.1,NQZ9,midnight,14.22222222222222222222222222,257.6523297491039426523297488,279,279,0e4f813ca8560da8b0c9,R04,2019-11-07,2019
0.1,NQM9,midnight,19.58620689655172413793103448,381.4865900383141762452107279,261,261,0e60fdea98b01837dbda,R04,2019-06-05,2019
0.2,NQM9,prior_rth,34.19444444444444444444444444,4549.055555555555555555555557,72,72,0e8457b05f4a32df1080,R01,2019-05-23,2019
0.2,NQM9,prior_rth,34.19444444444444444444444444,4549.055555555555555555555557,72,72,0e8457b05f4a32df1080,R02,2019-05-23,2019
0.2,NQZ9,opening_hour_rth,6.727941176470588235294117647,643.4632352941176470588235293,136,136,0e9872313e9a3c69ab65,R05,2019-11-19,2019
0.2,NQM9,opening_hour_rth,9.337662337662337662337662338,1039.142857142857142857142857,77,77,0ea2286dbd16a3258c74,R05,2019-06-13,2019
0.2,NQZ9,prior_rth,17.89519650655021834061135371,1087.11353711790393013100437,229,229,0eb922f08ee580c70c8d,R01,2019-11-13,2019
0.2,NQZ9,prior_rth,17.89519650655021834061135371,1087.11353711790393013100437,229,229,0eb922f08ee580c70c8d,R02,2019-11-13,2019
0.2,NQM9,full_overnight,20.7375,276.0791666666666666666666665,240,240,0ed814d11c0fd419fd45,R03,2019-03-13,2019
0.1,NQU9,opening_hour_rth,11.08080808080808080808080808,969.3636363636363636363636365,99,99,0ee490492a4b0cb1c23c,R05,2019-08-12,2019
0.2,NQU9,midnight,11.02803738317757009345794393,175.6051401869158878504672898,428,428,0f064a86cabb14608660,R04,2019-06-18,2019
0.1,NQU9,prior_rth,12.8958990536277602523659306,661.1976866456361724500525777,951,951,0f1e1f1eefb81f845eeb,R01,2019-08-02,2019
0.1,NQU9,prior_rth,12.8958990536277602523659306,661.1976866456361724500525777,951,951,0f1e1f1eefb81f845eeb,R02,2019-08-02,2019
0.2,NQM9,prior_rth,35.03174603174603174603174603,4136.920634920634920634920635,63,63,0f6b47a76b64e0955f9b,R01,2019-04-08,2019
0.2,NQM9,prior_rth,35.03174603174603174603174603,4136.920634920634920634920635,63,63,0f6b47a76b64e0955f9b,R02,2019-04-08,2019
0.05,NQU9,opening_hour_rth,7.924050632911392405063291139,552.5316455696202531645569621,158,158,0fa109805af449b8c4d3,R05,2019-07-26,2019
0.1,NQU9,midnight,17.82129277566539923954372624,244.4892268694550063371356138,789,789,0fbfcdbdf79f5fd7756d,R04,2019-08-26,2019
0.05,NQM9,prior_rth,28.76602564102564102564102564,1549.884615384615384615384612,312,312,0fe087db02e6d1892870,R01,2019-05-24,2019
0.05,NQM9,prior_rth,28.76602564102564102564102564,1549.884615384615384615384612,312,312,0fe087db02e6d1892870,R02,2019-05-24,2019
0.1,NQM9,midnight,20.36567164179104477611940299,351.3022388059701492537313432,268,268,1015daa207ceea585c01,R04,2019-05-21,2019
0.05,NQM9,midnight,29.43548387096774193548387097,476.0322580645161290322580647,62,62,102831de63bf267ebe66,R04,2019-04-15,2019
0.1,NQU9,midnight,14.44918032786885245901639344,272.8065573770491803278688524,305,305,102d83a133a5cd1dab79,R04,2019-06-26,2019
0.05,NQZ9,midnight,21.64556962025316455696202532,338.5696202531645569620253166,158,158,104963e3eb2fedecd5c5,R04,2019-10-21,2019
0.2,NQZ9,midnight,30.25714285714285714285714286,428.1333333333333333333333332,105,105,105f4b6de88b89203385,R04,2019-09-24,2019
0.05,NQH9,midnight,21.81042654028436018957345972,319.952606635071090047393365,211,211,106b59bdf8033dd0bc39,R04,2019-01-25,2019
0.1,NQZ9,full_overnight,51.02762430939226519337016575,610.9668508287292817679558006,181,181,10a54013a08d76d0dfd1,R03,2019-10-03,2019
0.05,NQM9,opening_hour_rth,6.221453287197231833910034602,466.8581314878892733564013841,289,289,10af53964f5014ccea7e,R05,2019-03-22,2019
0.2,NQU9,midnight,27.67796610169491525423728814,485.8474576271186440677966097,177,177,10c63f6e89d198167011,R04,2019-08-20,2019
0.2,NQM9,prior_rth,23.66666666666666666666666667,2478.649572649572649572649573,117,117,10cb25276d5c3890f0d5,R01,2019-03-13,2019
0.2,NQM9,prior_rth,23.66666666666666666666666667,2478.649572649572649572649573,117,117,10cb25276d5c3890f0d5,R02,2019-03-13,2019
0.2,NQZ9,prior_rth,15.50485436893203883495145631,697.6456310679611650485436932,412,412,10d281a597ec2cb5bc70,R01,2019-09-19,2019
0.2,NQZ9,prior_rth,15.50485436893203883495145631,697.6456310679611650485436932,412,412,10d281a597ec2cb5bc70,R02,2019-09-19,2019
0.2,NQZ9,full_overnight,25.79640718562874251497005988,583.1676646706586826347305386,167,167,10d7cb9cfbe9ec214c8f,R03,2019-09-23,2019
0.2,NQU9,midnight,25.98198198198198198198198198,367.7117117117117117117117118,222,222,11020b050b2ee98e53a5,R04,2019-09-11,2019
0.2,NQZ9,full_overnight,26.16788321167883211678832117,617.7080291970802919708029199,137,137,1124c9b531aeae399b66,R03,2019-09-27,2019
0.2,NQZ9,midnight,28.86428571428571428571428571,413.2357142857142857142857141,140,140,112712f2b58aeb56c9d6,R04,2019-09-17,2019
0.1,NQU9,full_overnight,25.23076923076923076923076923,307.8778280542986425339366519,221,221,113e83052bdc53de1240,R03,2019-07-08,2019
0.1,NQU9,prior_rth,10.64056939501779359430604982,534.7319098457888493475682074,843,843,115fa7bd87bacca840c7,R01,2019-08-01,2019
0.1,NQU9,prior_rth,10.64056939501779359430604982,534.7319098457888493475682074,843,843,115fa7bd87bacca840c7,R02,2019-08-01,2019
0.05,NQM9,full_overnight,21.74429223744292237442922374,312.1780821917808219178082185,438,438,1160584232ad66d99d2d,R03,2019-05-09,2019
0.2,NQZ9,midnight,23.17197452229299363057324841,418.8726114649681528662420384,157,157,1162f6b22a5d54e0246c,R04,2019-12-11,2019
0.1,NQM9,opening_hour_rth,4.385057471264367816091954023,645.6034482758620689655172454,174,174,117f5706a8603586947b,R05,2019-06-07,2019
0.2,NQH9,midnight,15.36486486486486486486486486,240.6351351351351351351351349,222,222,1181ec0bf4cfa3df2d77,R04,2019-02-22,2019
0.05,NQH9,opening_hour_rth,5.235521235521235521235521236,401.3822393822393822393822375,259,259,1182aba7ed31d292cf41,R05,2019-01-31,2019
0.1,NQZ9,prior_rth,13.39852941176470588235294118,723.6852941176470588235294129,680,680,118dcf9c717991882c83,R01,2019-09-30,2019
0.1,NQZ9,prior_rth,13.39852941176470588235294118,723.6852941176470588235294129,680,680,118dcf9c717991882c83,R02,2019-09-30,2019
0.2,NQZ9,full_overnight,38.56470588235294117647058824,824.0117647058823529411764709,85,85,119da427bd6bd9eba67b,R03,2019-09-24,2019
0.2,NQU9,opening_hour_rth,9.235294117647058823529411765,1371.156862745098039215686274,51,51,11cee6049ae5e703b5eb,R05,2019-07-05,2019
0.05,NQM9,midnight,23.30841121495327102803738318,407.2616822429906542056074769,107,107,121c042758c734dad84a,R04,2019-04-02,2019
0.1,NQM9,opening_hour_rth,9.904,796.584,125,125,123197bc8c366f8ac38b,R05,2019-04-30,2019
