anchor,arm,bars_11-20_pct,bars_121+_pct,bars_1_pct,bars_21-60_pct,bars_2_pct,bars_3_pct,bars_4_pct,bars_5_pct,bars_6-10_pct,bars_61-120_pct,censored,censored_pct,events,median_bars,never_reached,never_reached_pct,p90_bars,population,reached,reached_pct,session,threshold,underpowered
ALL_ANCHORS,TREATED,4.31,46.55,3.45,12.07,0,0,1.72,0,1.72,27.59,0,0,116,117,3,2.59,283,POC,113,97.41,ETH_EVENING,5atr,false
ALL_ANCHORS,TREATED,9.09,15.15,0,21.21,0,12.12,0,0,3.03,24.24,2,6.06,33,58,3,9.09,201,POC,28,84.85,ETH_OVERNIGHT,5atr,false
ALL_ANCHORS,TREATED,0,0,0,0,0,0,0,0,0,0,1,100,1,,0,0,,POC,0,0,OUT_OF_SESSION,5atr,true
ALL_ANCHORS,TREATED,31.58,0,5.26,10.53,5.26,0,5.26,0,21.05,10.53,2,10.53,19,14,0,0,46,POC,17,89.47,RTH_AFTERNOON,5atr,true
ALL_ANCHORS,TREATED,16.67,0,5.56,25,8.33,8.33,5.56,5.56,8.33,11.11,0,0,36,15,2,5.56,60,POC,34,94.44,RTH_MIDDAY,5atr,false
ALL_ANCHORS,TREATED,25,4.5,4,34,4,0.5,1.5,4,12.5,9.5,0,0,200,20,1,0.5,74,POC,199,99.5,RTH_MORNING,5atr,false
ALL_ANCHORS,TREATED,10.39,0.26,34.55,9.35,15.84,10.91,3.64,5.45,8.83,0.52,0,0,385,2,1,0.26,20,POC,384,99.74,RTH_OPEN,5atr,false
R01,TREATED,5.37,39.6,2.68,14.09,0,2.68,1.34,0,2.01,26.85,2,1.34,149,94,6,4.03,273,POC,141,94.63,ALL_SESSIONS,5atr,false
R01,TREATED,4.31,46.55,3.45,12.07,0,0,1.72,0,1.72,27.59,0,0,116,117,3,2.59,283,POC,113,97.41,ETH_EVENING,5atr,false
R01,TREATED,9.09,15.15,0,21.21,0,12.12,0,0,3.03,24.24,2,6.06,33,58,3,9.09,201,POC,28,84.85,ETH_OVERNIGHT,5atr,false
R02,TREATED,21.01,0.84,7.56,30.25,8.4,3.36,5.88,3.36,12.61,5.04,1,0.84,119,13,1,0.84,56,POC,117,98.32,ALL_SESSIONS,5atr,false
R02,TREATED,0,0,0,0,0,0,0,0,0,0,1,100,1,,0,0,,POC,0,0,OUT_OF_SESSION,5atr,true
R02,TREATED,42.86,0,0,0,14.29,0,14.29,0,0,28.57,0,0,7,17,0,0,88,POC,7,100,RTH_AFTERNOON,5atr,true
R02,TREATED,12.5,0,0,62.5,0,0,0,0,12.5,12.5,0,0,8,56,0,0,60,POC,8,100,RTH_MIDDAY,5atr,true
R02,TREATED,13.64,0,4.55,45.45,4.55,0,4.55,0,22.73,4.55,0,0,22,26,0,0,53,POC,22,100,RTH_MORNING,5atr,true
R02,TREATED,22.22,1.23,9.88,25.93,9.88,4.94,6.17,4.94,11.11,2.47,0,0,81,12,1,1.23,36,POC,80,98.77,RTH_OPEN,5atr,false
R03,TREATED,14.77,0,16.78,10.74,15.44,14.77,4.7,10.07,10.74,2.01,0,0,149,4,0,0,23,POC,149,100,ALL_SESSIONS,5atr,false
R03,TREATED,0,0,100,0,0,0,0,0,0,0,0,0,1,1,0,0,1,POC,1,100,RTH_AFTERNOON,5atr,true
R03,TREATED,0,0,0,14.29,14.29,14.29,14.29,14.29,14.29,14.29,0,0,7,5,0,0,30,POC,7,100,RTH_MIDDAY,5atr,true
R03,TREATED,25,0,0,25,0,0,0,25,0,25,0,0,8,22,0,0,74,POC,8,100,RTH_MORNING,5atr,true
R03,TREATED,15.04,0,18.05,9.77,16.54,15.79,4.51,9.02,11.28,0,0,0,133,3,0,0,19,POC,133,100,RTH_OPEN,5atr,false
R04,TREATED,2.66,0,54.26,1.6,19.68,10.11,2.13,3.19,6.38,0,0,0,188,1,0,0,6,POC,188,100,ALL_SESSIONS,5atr,false
R04,TREATED,22.22,0,0,0,22.22,22.22,11.11,11.11,11.11,0,0,0,9,4,0,0,12,POC,9,100,RTH_MIDDAY,5atr,true
R04,TREATED,12.5,0,12.5,12.5,50,0,0,0,12.5,0,0,0,8,2,0,0,13,POC,8,100,RTH_MORNING,5atr,true
R04,TREATED,1.17,0,59.06,1.17,18.13,9.94,1.75,2.92,5.85,0,0,0,171,1,0,0,5,POC,171,100,RTH_OPEN,5atr,false
R05,TREATED,27.03,4.86,4.32,32.43,1.62,0.54,1.08,3.24,12.43,9.73,2,1.08,185,20,3,1.62,76,POC,180,97.3,ALL_SESSIONS,5atr,false
R05,TREATED,27.27,0,0,18.18,0,0,0,0,36.36,0,2,18.18,11,14,0,0,31,POC,9,81.82,RTH_AFTERNOON,5atr,true
R05,TREATED,25,0,16.67,25,0,0,0,0,0,16.67,0,0,12,34,2,16.67,73,POC,10,83.33,RTH_MIDDAY,5atr,true
R05,TREATED,27.16,5.56,3.7,33.95,1.85,0.62,1.23,3.7,11.73,9.88,0,0,162,20,1,0.62,80,POC,161,99.38,RTH_MORNING,5atr,false
